triplet_id	ac_id	score_ac	score_ad	delta	rank_value
SCF:0002126	AC:001820	0.90459378	0.90971837	0.00512459	1
SCF:0002127	AC:001821	0.60955344	0.38564703	-0.22390641	0
SCF:0002128	AC:001821	0.60955344	0.51995874	-0.08959470	0
SCF:0002129	AC:001825	0.96299017	0.98117656	0.01818639	1
SCF:0002130	AC:001825	0.96299017	0.95758626	-0.00540391	0
SCF:0002131	AC:001827	0.64938539	0.51915690	-0.13022849	0
SCF:0002132	AC:001827	0.64938539	0.68467411	0.03528872	1
SCF:0002133	AC:001827	0.64938539	0.64867413	-0.00071126	0
SCF:0002134	AC:001827	0.64938539	0.60932541	-0.04005998	0
SCF:0002135	AC:001827	0.64938539	0.71074006	0.06135467	1
SCF:0002136	AC:001827	0.64938539	0.70532287	0.05593748	1
SCF:0002137	AC:001828	0.70543462	0.64848453	-0.05695009	0
SCF:0002138	AC:001828	0.70543462	0.67183414	-0.03360048	0
SCF:0002139	AC:001830	0.62578768	0.76228747	0.13649979	1
SCF:0002140	AC:001832	0.80499866	0.74454533	-0.06045333	0
SCF:0002141	AC:001832	0.80499866	0.57612212	-0.22887654	0
SCF:0002142	AC:001832	0.80499866	0.85188059	0.04688193	1
SCF:0002143	AC:001832	0.80499866	0.80645034	0.00145168	1
SCF:0002144	AC:001833	0.98235059	0.98287487	0.00052428	1
SCF:0002145	AC:001833	0.98235059	0.98016974	-0.00218085	0
SCF:0002146	AC:001833	0.98235059	0.95420381	-0.02814678	0
SCF:0002147	AC:001836	0.96582279	0.96823835	0.00241556	1
SCF:0002148	AC:001838	0.98841968	0.85287377	-0.13554591	0
SCF:0002149	AC:001839	0.91548093	0.94540692	0.02992599	1
SCF:0002150	AC:001841	0.77534809	0.83808743	0.06273934	1
SCF:0002151	AC:001841	0.77534809	0.85096975	0.07562166	1
SCF:0002152	AC:001841	0.77534809	0.47741769	-0.29793040	0
SCF:0002153	AC:001844	0.62963111	0.91788509	0.28825398	1
SCF:0002154	AC:001844	0.62963111	0.92473242	0.29510131	1
SCF:0002155	AC:001848	0.86028841	0.81078316	-0.04950525	0
SCF:0002156	AC:001848	0.86028841	0.64386024	-0.21642817	0
SCF:0002157	AC:001848	0.86028841	0.89590777	0.03561936	1
SCF:0002158	AC:001848	0.86028841	0.89778243	0.03749402	1
SCF:0002159	AC:001848	0.86028841	0.64374848	-0.21653993	0
SCF:0002160	AC:001851	0.58764505	0.77550657	0.18786152	1
SCF:0002161	AC:001856	0.96550885	0.43286250	-0.53264635	0
SCF:0002162	AC:001857	0.63261133	0.54210584	-0.09050549	0
SCF:0002163	AC:001857	0.63261133	0.43807438	-0.19453695	0
SCF:0002164	AC:001860	0.53730159	0.47544381	-0.06185778	0
SCF:0002165	AC:001860	0.53730159	0.54659030	0.00928871	1
SCF:0002166	AC:001860	0.53730159	0.44914755	-0.08815404	0
SCF:0002167	AC:001861	0.82639381	0.83915758	0.01276377	1
SCF:0002168	AC:001861	0.82639381	0.58420944	-0.24218437	0
SCF:0002169	AC:001861	0.82639381	0.60873209	-0.21766172	0
SCF:0002170	AC:001861	0.82639381	0.59932980	-0.22706401	0
SCF:0002171	AC:001861	0.82639381	0.63981580	-0.18657801	0
SCF:0002172	AC:001867	0.91204021	0.92634468	0.01430447	1
SCF:0002173	AC:001869	0.53345956	0.44526702	-0.08819254	0
SCF:0002174	AC:001872	0.43211036	0.53776586	0.10565550	1
SCF:0002175	AC:001876	0.80437848	0.79283554	-0.01154294	0
SCF:0002176	AC:001876	0.80437848	0.79283619	-0.01154229	0
SCF:0002177	AC:001877	0.69212905	0.56406514	-0.12806391	0
SCF:0002178	AC:001877	0.69212905	0.74397782	0.05184877	1
SCF:0002179	AC:001877	0.69212905	0.76940160	0.07727255	1
SCF:0002180	AC:001879	0.52424276	0.57911294	0.05487018	1
SCF:0002181	AC:001882	0.29866521	0.34939827	0.05073306	1
SCF:0002182	AC:001883	0.99428421	0.98207214	-0.01221207	0
SCF:0002183	AC:001888	0.89959192	0.90426418	0.00467226	1
SCF:0002184	AC:001888	0.89959192	0.93331070	0.03371878	1
SCF:0002185	AC:001888	0.89959192	0.97104467	0.07145275	1
SCF:0002186	AC:001892	0.93934518	0.90268139	-0.03666379	0
SCF:0002187	AC:001892	0.93934518	0.94500547	0.00566029	1
SCF:0002188	AC:001894	0.56282036	0.91829958	0.35547922	1
SCF:0002189	AC:001895	0.51754674	0.45260519	-0.06494155	0
SCF:0002190	AC:001895	0.51754674	0.47741769	-0.04012905	0
SCF:0002191	AC:001895	0.51754674	0.56879350	0.05124676	1
SCF:0002192	AC:001896	0.99797413	0.99749062	-0.00048351	0
SCF:0002193	AC:001899	0.70508640	0.64229956	-0.06278684	0
SCF:0002194	AC:001899	0.70508640	0.80974963	0.10466323	1
SCF:0002195	AC:001900	0.24471729	0.30815847	0.06344118	1
SCF:0002196	AC:001900	0.24471729	0.23564154	-0.00907575	0
SCF:0002197	AC:001901	0.44548770	0.56675902	0.12127132	1
SCF:0002198	AC:001902	0.43981766	0.98510626	0.54528860	1
SCF:0002199	AC:001903	0.59655134	0.82736324	0.23081190	1
SCF:0002200	AC:001903	0.59655134	0.68979475	0.09324341	1
SCF:0002201	AC:001905	0.54463187	0.46923551	-0.07539636	0
SCF:0002202	AC:001908	0.95917193	0.95840144	-0.00077049	0
SCF:0002203	AC:001909	0.47752292	0.81457906	0.33705614	1
SCF:0002204	AC:001910	0.69460658	0.73295212	0.03834554	1
SCF:0002205	AC:001911	0.98273268	0.99796823	0.01523555	1
SCF:0002206	AC:001911	0.98273268	0.99572739	0.01299471	1
SCF:0002207	AC:001911	0.98273268	0.98622397	0.00349129	1
SCF:0002208	AC:001911	0.98273268	0.98412000	0.00138732	1
SCF:0002209	AC:001911	0.98273268	0.98142073	-0.00131195	0
SCF:0002210	AC:001912	0.61903316	0.63955121	0.02051805	1
SCF:0002211	AC:001913	0.52963694	0.56331028	0.03367334	1
SCF:0002212	AC:001914	0.81664956	0.61041791	-0.20623165	0
SCF:0002213	AC:001915	0.41507180	0.38693731	-0.02813449	0
SCF:0002214	AC:001917	0.64485836	0.36005901	-0.28479935	0
SCF:0002215	AC:001918	0.96612987	0.98983815	0.02370828	1
SCF:0002216	AC:001919	0.83004114	0.67838907	-0.15165207	0
SCF:0002217	AC:001925	0.39351292	0.34650584	-0.04700708	0
SCF:0002218	AC:001926	0.91039172	0.93083620	0.02044448	1
SCF:0002219	AC:001926	0.91039172	0.78207350	-0.12831822	0
SCF:0002220	AC:001930	0.56146785	0.68352899	0.12206114	1
SCF:0002221	AC:001932	0.62245975	0.87684297	0.25438322	1
SCF:0002222	AC:001932	0.62245975	0.80365348	0.18119373	1
SCF:0002223	AC:001932	0.62245975	0.71082225	0.08836250	1
SCF:0002224	AC:001934	0.77697396	0.63786247	-0.13911149	0
SCF:0002225	AC:001935	0.55280374	0.76483284	0.21202910	1
SCF:0002226	AC:001935	0.55280374	0.85427553	0.30147179	1
SCF:0002227	AC:001935	0.55280374	0.80993181	0.25712807	1
SCF:0002228	AC:001935	0.55280374	0.59396636	0.04116262	1
SCF:0002229	AC:001935	0.55280374	0.70234816	0.14954442	1
SCF:0002230	AC:001935	0.55280374	0.51540323	-0.03740051	0
SCF:0002231	AC:001936	0.58561293	0.54446254	-0.04115039	0
SCF:0002232	AC:001937	0.94493693	0.99188447	0.04694754	1
SCF:0002233	AC:001938	0.68543962	0.62080013	-0.06463949	0
SCF:0002234	AC:001939	0.46745362	0.49106562	0.02361200	1
SCF:0002235	AC:001939	0.46745362	0.50066436	0.03321074	1
SCF:0002236	AC:001939	0.46745362	0.46599528	-0.00145834	0
SCF:0002237	AC:001939	0.46745362	0.48352910	0.01607548	1
SCF:0002238	AC:001939	0.46745362	0.41775960	-0.04969402	0
SCF:0002239	AC:001939	0.46745362	0.40279231	-0.06466131	0
SCF:0002240	AC:001941	0.33913317	0.25408071	-0.08505246	0
SCF:0002241	AC:001941	0.33913317	0.15712294	-0.18201023	0
SCF:0002242	AC:001941	0.33913317	0.16298240	-0.17615077	0
SCF:0002243	AC:001942	0.39852493	0.43699539	0.03847046	1
SCF:0002244	AC:001945	0.46733611	0.60636861	0.13903250	1
SCF:0002245	AC:001945	0.46733611	0.55189163	0.08455552	1
SCF:0002246	AC:001947	0.80217657	0.87694767	0.07477110	1
SCF:0002247	AC:001947	0.80217657	0.53905881	-0.26311776	0
SCF:0002248	AC:001951	0.72374067	0.72870213	0.00496146	1
SCF:0002249	AC:001952	0.72904589	0.89224248	0.16319659	1
SCF:0002250	AC:001953	0.92947435	0.95912823	0.02965388	1
SCF:0002251	AC:001953	0.92947435	0.98424298	0.05476863	1
SCF:0002252	AC:001957	0.70065704	0.60778350	-0.09287354	0
SCF:0002253	AC:001957	0.70065704	0.77333239	0.07267535	1
SCF:0002254	AC:001957	0.70065704	0.55157733	-0.14907971	0
SCF:0002255	AC:001959	0.81646635	0.89778243	0.08131608	1
SCF:0002256	AC:001959	0.81646635	0.64374848	-0.17271787	0
SCF:0002257	AC:001959	0.81646635	0.69282478	-0.12364157	0
SCF:0002258	AC:001959	0.81646635	0.85953969	0.04307334	1
SCF:0002259	AC:001959	0.81646635	0.79542695	-0.02103940	0
SCF:0002260	AC:001959	0.81646635	0.63620783	-0.18025852	0
SCF:0002261	AC:001960	0.33062358	0.41458781	0.08396423	1
SCF:0002262	AC:001961	0.84320834	0.42321801	-0.41999033	0
SCF:0002263	AC:001962	0.68601725	0.50290413	-0.18311312	0
SCF:0002264	AC:001962	0.68601725	0.64074499	-0.04527226	0
SCF:0002265	AC:001963	0.49269910	0.37651265	-0.11618645	0
SCF:0002266	AC:001964	0.98479691	0.99958432	0.01478741	1
SCF:0002267	AC:001964	0.98479691	0.90945473	-0.07534218	0
SCF:0002268	AC:001964	0.98479691	0.98935127	0.00455436	1
SCF:0002269	AC:001964	0.98479691	0.97351199	-0.01128492	0
SCF:0002270	AC:001965	0.71236623	0.61734405	-0.09502218	0
SCF:0002271	AC:001968	0.36418525	0.50290413	0.13871888	1
SCF:0002272	AC:001968	0.36418525	0.46799521	0.10380996	1
SCF:0002273	AC:001968	0.36418525	0.52359712	0.15941187	1
SCF:0002274	AC:001969	0.38573930	0.30268256	-0.08305674	0
SCF:0002275	AC:001969	0.38573930	0.41677300	0.03103370	1
SCF:0002276	AC:001971	0.91963443	0.84002178	-0.07961265	0
SCF:0002277	AC:001972	0.57389730	0.83032774	0.25643044	1
SCF:0002278	AC:001973	0.87061820	0.84031342	-0.03030478	0
SCF:0002279	AC:001973	0.87061820	0.89403145	0.02341325	1
SCF:0002280	AC:001973	0.87061820	0.92247901	0.05186081	1
SCF:0002281	AC:001974	0.53423079	0.75330425	0.21907346	1
SCF:0002282	AC:001976	0.70511007	0.93533495	0.23022488	1
SCF:0002283	AC:001976	0.70511007	0.92850700	0.22339693	1
SCF:0002284	AC:001976	0.70511007	0.92850700	0.22339693	1
SCF:0002285	AC:001977	0.51320195	0.60171951	0.08851756	1
SCF:0002286	AC:001978	0.45469081	0.57187385	0.11718304	1
SCF:0002287	AC:001978	0.45469081	0.48867658	0.03398577	1
SCF:0002288	AC:001978	0.45469081	0.38039914	-0.07429167	0
SCF:0002289	AC:001979	0.82646424	0.97102418	0.14455994	1
SCF:0002290	AC:001980	0.87350529	0.81940272	-0.05410257	0
SCF:0002291	AC:001980	0.87350529	0.83150631	-0.04199898	0
SCF:0002292	AC:001982	0.60707307	0.54185638	-0.06521669	0
SCF:0002293	AC:001983	0.79133186	0.84171394	0.05038208	1
SCF:0002294	AC:001983	0.79133186	0.93864891	0.14731705	1
SCF:0002295	AC:001983	0.79133186	0.82768705	0.03635519	1
SCF:0002296	AC:001983	0.79133186	0.88286996	0.09153810	1
SCF:0002297	AC:001984	0.40682346	0.45077303	0.04394957	1
SCF:0002298	AC:001984	0.40682346	0.49349896	0.08667550	1
SCF:0002299	AC:001984	0.40682346	0.34942807	-0.05739539	0
SCF:0002300	AC:001986	0.93587738	0.74078822	-0.19508916	0
SCF:0002301	AC:001986	0.93587738	0.74380837	-0.19206901	0
SCF:0002302	AC:001986	0.93587738	0.87420202	-0.06167536	0
SCF:0002303	AC:001989	0.62462398	0.52533838	-0.09928560	0
SCF:0002304	AC:001995	0.57887880	0.53640586	-0.04247294	0
SCF:0002305	AC:001997	0.64701439	0.64606168	-0.00095271	0
SCF:0002306	AC:001997	0.64701439	0.52643102	-0.12058337	0
SCF:0002307	AC:001997	0.64701439	0.62053854	-0.02647585	0
SCF:0002308	AC:001997	0.64701439	0.64074499	-0.00626940	0
SCF:0002309	AC:001998	0.95669104	0.95715039	0.00045935	1
SCF:0002310	AC:001999	0.67741169	0.56242035	-0.11499134	0
SCF:0002311	AC:001999	0.67741169	0.88800177	0.21059008	1
SCF:0002312	AC:002000	0.56384755	0.56906001	0.00521246	1
SCF:0002313	AC:002002	0.79315898	0.71962911	-0.07352987	0
SCF:0002314	AC:002003	0.98813042	0.98456794	-0.00356248	0
SCF:0002315	AC:002005	0.61518592	0.50290413	-0.11228179	0
SCF:0002316	AC:002005	0.61518592	0.52643102	-0.08875490	0
SCF:0002317	AC:002007	0.53839010	0.37803982	-0.16035028	0
SCF:0002318	AC:002007	0.53839010	0.44374532	-0.09464478	0
SCF:0002319	AC:002007	0.53839010	0.33350810	-0.20488200	0
SCF:0002320	AC:002008	0.70028579	0.72634301	0.02605722	1
SCF:0002321	AC:002008	0.70028579	0.88910887	0.18882308	1
SCF:0002322	AC:002008	0.70028579	0.89656046	0.19627467	1
SCF:0002323	AC:002009	0.79362645	0.87349466	0.07986821	1
SCF:0002324	AC:002009	0.79362645	0.74666663	-0.04695982	0
SCF:0002325	AC:002009	0.79362645	0.86469361	0.07106716	1
SCF:0002326	AC:002010	0.40881718	0.67437857	0.26556139	1
SCF:0002327	AC:002010	0.40881718	0.34216004	-0.06665714	0
SCF:0002328	AC:002011	0.97622540	0.85373238	-0.12249302	0
SCF:0002329	AC:002011	0.97622540	0.93728161	-0.03894379	0
SCF:0002330	AC:002013	0.94717973	0.95876075	0.01158102	1
SCF:0002331	AC:002014	0.48462576	0.70658067	0.22195491	1
SCF:0002332	AC:002015	0.97899738	0.89810524	-0.08089214	0
SCF:0002333	AC:002016	0.37766836	0.47707676	0.09940840	1
SCF:0002334	AC:002020	0.85336938	0.88507961	0.03171023	1
SCF:0002335	AC:002024	0.76622778	0.48812164	-0.27810614	0
SCF:0002336	AC:002024	0.76622778	0.68032396	-0.08590382	0
SCF:0002337	AC:002025	0.95794937	0.95690125	-0.00104812	0
SCF:0002338	AC:002025	0.95794937	0.96908668	0.01113731	1
SCF:0002339	AC:002025	0.95794937	0.97333446	0.01538509	1
SCF:0002340	AC:002025	0.95794937	0.97632644	0.01837707	1
SCF:0002341	AC:002025	0.95794937	0.97635224	0.01840287	1
SCF:0002342	AC:002025	0.95794937	0.97579306	0.01784369	1
SCF:0002343	AC:002027	0.59990714	0.36851214	-0.23139500	0
SCF:0002344	AC:002028	0.90610495	0.96635881	0.06025386	1
SCF:0002345	AC:002031	0.99359953	0.99150428	-0.00209525	0
SCF:0002346	AC:002035	0.99507451	0.99032343	-0.00475108	0
SCF:0002347	AC:002035	0.99507451	0.98950169	-0.00557282	0
SCF:0002348	AC:002035	0.99507451	0.99477130	-0.00030321	0
SCF:0002349	AC:002036	0.66416697	0.81962795	0.15546098	1
SCF:0002350	AC:002036	0.66416697	0.62168110	-0.04248587	0
SCF:0002351	AC:002036	0.66416697	0.71737873	0.05321176	1
SCF:0002352	AC:002036	0.66416697	0.73196746	0.06780049	1
SCF:0002353	AC:002038	0.80374587	0.81664142	0.01289555	1
SCF:0002354	AC:002039	0.75369969	0.67599615	-0.07770354	0
SCF:0002355	AC:002039	0.75369969	0.85140207	0.09770238	1
SCF:0002356	AC:002039	0.75369969	0.72368181	-0.03001788	0
SCF:0002357	AC:002039	0.75369969	0.64126137	-0.11243832	0
SCF:0002358	AC:002039	0.75369969	0.81306857	0.05936888	1
SCF:0002359	AC:002039	0.75369969	0.65860904	-0.09509065	0
SCF:0002360	AC:002042	0.91262082	0.91977769	0.00715687	1
SCF:0002361	AC:002043	0.62620649	0.68495074	0.05874425	1
SCF:0002362	AC:002044	0.95162493	0.85679069	-0.09483424	0
SCF:0002363	AC:002047	0.74411998	0.66408461	-0.08003537	0
SCF:0002364	AC:002048	0.87332417	0.87971628	0.00639211	1
SCF:0002365	AC:002048	0.87332417	0.81805112	-0.05527305	0
SCF:0002366	AC:002050	0.72219333	0.77717531	0.05498198	1
SCF:0002367	AC:002053	0.98982331	0.99841651	0.00859320	1
SCF:0002368	AC:002056	0.96454945	0.98820969	0.02366024	1
SCF:0002369	AC:002059	0.73236817	0.69168719	-0.04068098	0
SCF:0002370	AC:002059	0.73236817	0.57254672	-0.15982145	0
SCF:0002371	AC:002059	0.73236817	0.49591762	-0.23645055	0
SCF:0002372	AC:002060	0.63013089	0.74467883	0.11454794	1
SCF:0002373	AC:002060	0.63013089	0.70758337	0.07745248	1
SCF:0002374	AC:002061	0.66307968	0.63592261	-0.02715707	0
SCF:0002375	AC:002061	0.66307968	0.58687189	-0.07620779	0
SCF:0002376	AC:002064	0.53899294	0.72427632	0.18528338	1
SCF:0002377	AC:002067	0.29460792	0.36005901	0.06545109	1
SCF:0002378	AC:002068	0.46331240	0.48967304	0.02636064	1
SCF:0002379	AC:002069	0.92369824	0.88086620	-0.04283204	0
SCF:0002380	AC:002071	0.92098916	0.89780137	-0.02318779	0
SCF:0002381	AC:002071	0.92098916	0.84219015	-0.07879901	0
SCF:0002382	AC:002071	0.92098916	0.81455860	-0.10643056	0
SCF:0002383	AC:002071	0.92098916	0.87722746	-0.04376170	0
SCF:0002384	AC:002075	0.73112124	0.77377340	0.04265216	1
SCF:0002385	AC:002076	0.64952342	0.57312486	-0.07639856	0
SCF:0002386	AC:002076	0.64952342	0.68803858	0.03851516	1
SCF:0002387	AC:002078	0.94159630	0.91241226	-0.02918404	0
SCF:0002388	AC:002080	0.59556986	0.40935822	-0.18621164	0
SCF:0002389	AC:002080	0.59556986	0.35448677	-0.24108309	0
SCF:0002390	AC:002080	0.59556986	0.38159685	-0.21397301	0
SCF:0002391	AC:002082	0.50360993	0.84635470	0.34274477	1
SCF:0002392	AC:002082	0.50360993	0.91001770	0.40640777	1
SCF:0002393	AC:002085	0.65282639	0.74410358	0.09127719	1
SCF:0002394	AC:002085	0.65282639	0.66567736	0.01285097	1
SCF:0002395	AC:002087	0.66136905	0.44170713	-0.21966192	0
SCF:0002396	AC:002087	0.66136905	0.69388474	0.03251569	1
SCF:0002397	AC:002087	0.66136905	0.71710772	0.05573867	1
SCF:0002398	AC:002087	0.66136905	0.68797974	0.02661069	1
SCF:0002399	AC:002088	0.65218925	0.91456934	0.26238009	1
SCF:0002400	AC:002090	0.49660749	0.49660749	0.00000000	0.5
SCF:0002401	AC:002091	0.67536303	0.73171854	0.05635551	1
SCF:0002402	AC:002093	0.61281683	0.62489332	0.01207649	1
SCF:0002403	AC:002094	0.58107618	0.60655987	0.02548369	1
SCF:0002404	AC:002094	0.58107618	0.56452023	-0.01655595	0
SCF:0002405	AC:002094	0.58107618	0.65154344	0.07046726	1
SCF:0002406	AC:002096	0.62783150	0.46799521	-0.15983629	0
SCF:0002407	AC:002096	0.62783150	0.71885030	0.09101880	1
SCF:0002408	AC:002096	0.62783150	0.52643102	-0.10140048	0
SCF:0002409	AC:002098	0.68434465	0.42148357	-0.26286108	0
SCF:0002410	AC:002098	0.68434465	0.85168245	0.16733780	1
SCF:0002411	AC:002101	0.83519280	0.88793328	0.05274048	1
SCF:0002412	AC:002104	0.80379150	0.67599615	-0.12779535	0
SCF:0002413	AC:002104	0.80379150	0.72368181	-0.08010969	0
SCF:0002414	AC:002104	0.80379150	0.85140207	0.04761057	1
SCF:0002415	AC:002104	0.80379150	0.65860904	-0.14518246	0
SCF:0002416	AC:002104	0.80379150	0.57540661	-0.22838489	0
SCF:0002417	AC:002104	0.80379150	0.79318875	-0.01060275	0
SCF:0002418	AC:002107	0.61691042	0.54969334	-0.06721708	0
SCF:0002419	AC:002108	0.97886300	0.96908668	-0.00977632	0
SCF:0002420	AC:002108	0.97886300	0.96222648	-0.01663652	0
SCF:0002421	AC:002108	0.97886300	0.97333446	-0.00552854	0
SCF:0002422	AC:002108	0.97886300	0.98222360	0.00336060	1
SCF:0002423	AC:002108	0.97886300	0.97632644	-0.00253656	0
SCF:0002424	AC:002110	0.71102658	0.75715813	0.04613155	1
SCF:0002425	AC:002113	0.87027433	0.81493404	-0.05534029	0
SCF:0002426	AC:002115	0.96671531	0.96328881	-0.00342650	0
SCF:0002427	AC:002118	0.60957175	0.66816050	0.05858875	1
SCF:0002428	AC:002118	0.60957175	0.83387709	0.22430534	1
SCF:0002429	AC:002119	0.83612192	0.82947445	-0.00664747	0
SCF:0002430	AC:002120	0.64588392	0.75147921	0.10559529	1
SCF:0002431	AC:002120	0.64588392	0.56306346	-0.08282046	0
SCF:0002432	AC:002120	0.64588392	0.84530622	0.19942230	1
SCF:0002433	AC:002121	0.55827184	0.85111201	0.29284017	1
SCF:0002434	AC:002121	0.55827184	0.55016953	-0.00810231	0
SCF:0002435	AC:002123	0.95477223	0.93771291	-0.01705932	0
SCF:0002436	AC:002124	0.52447925	0.42787728	-0.09660197	0
SCF:0002437	AC:002124	0.52447925	0.67298278	0.14850353	1
SCF:0002438	AC:002125	0.66433248	0.69450277	0.03017029	1
SCF:0002439	AC:002125	0.66433248	0.60511490	-0.05921758	0
SCF:0002440	AC:002125	0.66433248	0.68651571	0.02218323	1
SCF:0002441	AC:002125	0.66433248	0.69913173	0.03479925	1
SCF:0002442	AC:002125	0.66433248	0.69130057	0.02696809	1
SCF:0002443	AC:002126	0.51249941	0.57740393	0.06490452	1
SCF:0002444	AC:002127	0.93878127	0.93049591	-0.00828536	0
SCF:0002445	AC:002127	0.93878127	0.91015840	-0.02862287	0
SCF:0002446	AC:002132	0.42327900	0.67909543	0.25581643	1
SCF:0002447	AC:002132	0.42327900	0.59323708	0.16995808	1
SCF:0002448	AC:002134	0.67946032	0.65103495	-0.02842537	0
SCF:0002449	AC:002134	0.67946032	0.62127528	-0.05818504	0
SCF:0002450	AC:002134	0.67946032	0.67424053	-0.00521979	0
SCF:0002451	AC:002134	0.67946032	0.68237677	0.00291645	1
SCF:0002452	AC:002134	0.67946032	0.69968867	0.02022835	1
SCF:0002453	AC:002134	0.67946032	0.70238995	0.02292963	1
SCF:0002454	AC:002136	0.82627811	0.89999129	0.07371318	1
SCF:0002455	AC:002137	0.95186057	0.96706360	0.01520303	1
SCF:0002456	AC:002137	0.95186057	0.96360570	0.01174513	1
SCF:0002457	AC:002137	0.95186057	0.95026436	-0.00159621	0
SCF:0002458	AC:002138	0.65704631	0.75165326	0.09460695	1
SCF:0002459	AC:002138	0.65704631	0.65154344	-0.00550287	0
SCF:0002460	AC:002138	0.65704631	0.72703583	0.06998952	1
SCF:0002461	AC:002138	0.65704631	0.63684911	-0.02019720	0
SCF:0002462	AC:002139	0.73975227	0.62136028	-0.11839199	0
SCF:0002463	AC:002139	0.73975227	0.62687695	-0.11287532	0
SCF:0002464	AC:002140	0.66934326	0.74024454	0.07090128	1
SCF:0002465	AC:002144	0.67017940	0.67281673	0.00263733	1
SCF:0002466	AC:002144	0.67017940	0.75877317	0.08859377	1
SCF:0002467	AC:002144	0.67017940	0.57716822	-0.09301118	0
SCF:0002468	AC:002146	0.89605075	0.91414010	0.01808935	1
SCF:0002469	AC:002146	0.89605075	0.92473242	0.02868167	1
SCF:0002470	AC:002147	0.40539007	0.83266726	0.42727719	1
SCF:0002471	AC:002150	0.72352409	0.74257234	0.01904825	1
SCF:0002472	AC:002150	0.72352409	0.53971501	-0.18380908	0
SCF:0002473	AC:002150	0.72352409	0.67937960	-0.04414449	0
SCF:0002474	AC:002150	0.72352409	0.57248709	-0.15103700	0
SCF:0002475	AC:002150	0.72352409	0.56437644	-0.15914765	0
SCF:0002476	AC:002150	0.72352409	0.41697548	-0.30654861	0
SCF:0002477	AC:002152	0.83870482	0.69647568	-0.14222914	0
SCF:0002478	AC:002154	0.60849860	0.78162741	0.17312881	1
SCF:0002479	AC:002156	0.37558727	0.32539361	-0.05019366	0
SCF:0002480	AC:002156	0.37558727	0.32539361	-0.05019366	0
SCF:0002481	AC:002156	0.37558727	0.54210584	0.16651857	1
SCF:0002482	AC:002157	0.57410743	0.89382312	0.31971569	1
SCF:0002483	AC:002157	0.57410743	0.33496689	-0.23914054	0
SCF:0002484	AC:002157	0.57410743	0.67830299	0.10419556	1
SCF:0002485	AC:002157	0.57410743	0.80748999	0.23338256	1
SCF:0002486	AC:002158	0.43392387	0.49060508	0.05668121	1
SCF:0002487	AC:002162	0.96753159	0.97818420	0.01065261	1
SCF:0002488	AC:002164	0.59487888	0.50448744	-0.09039144	0
SCF:0002489	AC:002165	0.77352100	0.79044542	0.01692442	1
SCF:0002490	AC:002169	0.72043031	0.85927081	0.13884050	1
SCF:0002491	AC:002172	0.58566388	0.46663732	-0.11902656	0
SCF:0002492	AC:002172	0.58566388	0.44862368	-0.13704020	0
SCF:0002493	AC:002172	0.58566388	0.46768015	-0.11798373	0
SCF:0002494	AC:002173	0.82785321	0.84573865	0.01788544	1
SCF:0002495	AC:002176	0.73800999	0.77882491	0.04081492	1
SCF:0002496	AC:002176	0.73800999	0.74799815	0.00998816	1
SCF:0002497	AC:002176	0.73800999	0.76553354	0.02752355	1
SCF:0002498	AC:002176	0.73800999	0.58161237	-0.15639762	0
SCF:0002499	AC:002177	0.72020796	0.77717531	0.05696735	1
SCF:0002500	AC:002177	0.72020796	0.63686011	-0.08334785	0
SCF:0002501	AC:002180	0.49655056	0.79861474	0.30206418	1
SCF:0002502	AC:002180	0.49655056	0.63637993	0.13982937	1
SCF:0002503	AC:002180	0.49655056	0.63637993	0.13982937	1
SCF:0002504	AC:002181	0.86052858	0.69762836	-0.16290022	0
