pair_id	score_mean	score_sd_across_crop_seeds	score_seed13	score_seed29	score_seed47	score_seed71	score_seed97
SP:0007925	0.56156396	0.08597689	0.62956574	0.50086535	0.68631924	0.44880164	0.54226780
SP:0007926	0.67220601	0.03803764	0.68921579	0.70032193	0.69428393	0.67988904	0.59731936
SP:0007927	0.73272872	0.00000000	0.73272872	0.73272872	0.73272872	0.73272872	0.73272872
SP:0007929	0.89340562	0.00000000	0.89340562	0.89340562	0.89340562	0.89340562	0.89340562
SP:0007930	0.65863929	0.00000000	0.65863929	0.65863929	0.65863929	0.65863929	0.65863929
SP:0007932	0.98045432	0.00000000	0.98045432	0.98045432	0.98045432	0.98045432	0.98045432
SP:0007940	0.44328249	0.00000000	0.44328249	0.44328249	0.44328249	0.44328249	0.44328249
SP:0007953	0.61267736	0.03401278	0.55312975	0.60316760	0.64729101	0.61654436	0.64325407
SP:0007954	0.44916045	0.00000000	0.44916045	0.44916045	0.44916045	0.44916045	0.44916045
SP:0007956	0.58766156	0.02093564	0.55106484	0.57985881	0.60786913	0.60647805	0.59303698
SP:0007957	0.58198320	0.01998040	0.57814613	0.58995940	0.60203339	0.59461875	0.54515833
SP:0007958	0.51461556	0.00000000	0.51461556	0.51461556	0.51461556	0.51461556	0.51461556
SP:0007959	0.51358554	0.00000000	0.51358554	0.51358554	0.51358554	0.51358554	0.51358554
SP:0007961	0.70707460	0.00546233	0.71678319	0.70812392	0.70667675	0.70185119	0.70193795
SP:0007962	0.69388474	0.00675319	0.70029104	0.69825706	0.68426185	0.69941434	0.68719942
SP:0007968	0.98704714	0.00000000	0.98704714	0.98704714	0.98704714	0.98704714	0.98704714
SP:0007969	0.62545494	0.00000000	0.62545494	0.62545494	0.62545494	0.62545494	0.62545494
SP:0007971	0.95861369	0.00000000	0.95861369	0.95861369	0.95861369	0.95861369	0.95861369
SP:0007980	0.67363194	0.00000000	0.67363194	0.67363194	0.67363194	0.67363194	0.67363194
SP:0007981	0.51342193	0.00000000	0.51342193	0.51342193	0.51342193	0.51342193	0.51342193
SP:0007984	0.99150428	0.00000000	0.99150428	0.99150428	0.99150428	0.99150428	0.99150428
SP:0007991	0.52016681	0.02833104	0.50980745	0.54831868	0.47590837	0.55345425	0.51334530
SP:0008007	0.95448336	0.00000000	0.95448336	0.95448336	0.95448336	0.95448336	0.95448336
SP:0008014	0.89817384	0.00000000	0.89817384	0.89817384	0.89817384	0.89817384	0.89817384
SP:0008015	0.89817384	0.00000000	0.89817384	0.89817384	0.89817384	0.89817384	0.89817384
SP:0008016	0.77591398	0.00000000	0.77591398	0.77591398	0.77591398	0.77591398	0.77591398
SP:0008022	0.37803982	0.00000000	0.37803982	0.37803982	0.37803982	0.37803982	0.37803982
SP:0008023	0.33350810	0.00000000	0.33350810	0.33350810	0.33350810	0.33350810	0.33350810
SP:0008024	0.44374532	0.00000000	0.44374532	0.44374532	0.44374532	0.44374532	0.44374532
SP:0008029	0.68394704	0.02333642	0.70016598	0.64186768	0.67591368	0.70590821	0.69587966
SP:0008032	0.79441160	0.00000000	0.79441160	0.79441160	0.79441160	0.79441160	0.79441160
SP:0008033	0.72870213	0.00000000	0.72870213	0.72870213	0.72870213	0.72870213	0.72870213
SP:0008034	0.63782622	0.02969780	0.64227725	0.63919623	0.61394724	0.60410673	0.68960362
SP:0008040	0.47622254	0.00000000	0.47622254	0.47622254	0.47622254	0.47622254	0.47622254
SP:0008041	0.49981356	0.00000000	0.49981356	0.49981356	0.49981356	0.49981356	0.49981356
SP:0008042	0.56127548	0.00000000	0.56127548	0.56127548	0.56127548	0.56127548	0.56127548
SP:0008049	0.85416782	0.00000000	0.85416782	0.85416782	0.85416782	0.85416782	0.85416782
SP:0008050	0.81745580	0.00000000	0.81745580	0.81745580	0.81745580	0.81745580	0.81745580
SP:0008055	0.78195756	0.00000000	0.78195756	0.78195756	0.78195756	0.78195756	0.78195756
SP:0008057	0.67234015	0.04188145	0.66758808	0.61931086	0.63515478	0.72448716	0.71515986
SP:0008058	0.41380422	0.00788012	0.41729646	0.40252039	0.40663490	0.41932927	0.42324008
SP:0008060	0.51855743	0.10408072	0.58301666	0.41085193	0.62390614	0.60016013	0.37485232
SP:0008061	0.61299395	0.05719147	0.66876727	0.64132201	0.62143299	0.50313090	0.63031659
SP:0008062	0.65070829	0.01071680	0.64369997	0.66486135	0.64524373	0.66198328	0.63775310
SP:0008064	0.90477389	0.00000000	0.90477389	0.90477389	0.90477389	0.90477389	0.90477389
SP:0008067	0.95704368	0.00000000	0.95704368	0.95704368	0.95704368	0.95704368	0.95704368
SP:0008069	0.47284205	0.04510673	0.50557021	0.50871095	0.39462021	0.50638076	0.44892813
SP:0008070	0.44361147	0.04521336	0.46266398	0.49911382	0.43317024	0.36352637	0.45958297
SP:0008071	0.89533662	0.00000000	0.89533662	0.89533662	0.89533662	0.89533662	0.89533662
SP:0008072	0.86774689	0.00000000	0.86774689	0.86774689	0.86774689	0.86774689	0.86774689
SP:0008076	0.36633134	0.03859892	0.41409880	0.39725414	0.37695512	0.32909277	0.31425585
SP:0008077	0.62863849	0.05323603	0.59341763	0.58739390	0.65615135	0.58502069	0.72120890
SP:0008087	0.54969334	0.00000000	0.54969334	0.54969334	0.54969334	0.54969334	0.54969334
SP:0008090	0.74078822	0.01482265	0.73479563	0.75775883	0.74684470	0.74948830	0.71505362
SP:0008094	0.77831648	0.06759990	0.69855565	0.83524647	0.81430751	0.69471702	0.84875575
SP:0008095	0.83417604	0.02807628	0.79042775	0.82152828	0.86713076	0.86181444	0.82997900
SP:0008096	0.77378855	0.03063441	0.75891492	0.79989409	0.80098915	0.72057810	0.78856650
SP:0008100	0.96750072	0.00000000	0.96750072	0.96750072	0.96750072	0.96750072	0.96750072
SP:0008101	0.61633507	0.00000000	0.61633507	0.61633507	0.61633507	0.61633507	0.61633507
SP:0008102	0.98901195	0.00000000	0.98901195	0.98901195	0.98901195	0.98901195	0.98901195
SP:0008113	0.59982869	0.00000000	0.59982869	0.59982869	0.59982869	0.59982869	0.59982869
SP:0008116	0.85639494	0.00000000	0.85639494	0.85639494	0.85639494	0.85639494	0.85639494
SP:0008119	0.99167610	0.00000000	0.99167610	0.99167610	0.99167610	0.99167610	0.99167610
SP:0008120	0.97266086	0.00000000	0.97266086	0.97266086	0.97266086	0.97266086	0.97266086
SP:0008121	0.91177561	0.00505404	0.90534046	0.91212600	0.91225240	0.90865376	0.92050540
SP:0008122	0.98539907	0.00000000	0.98539907	0.98539907	0.98539907	0.98539907	0.98539907
SP:0008132	0.55081527	0.00000000	0.55081527	0.55081527	0.55081527	0.55081527	0.55081527
SP:0008142	0.55203650	0.00000000	0.55203650	0.55203650	0.55203650	0.55203650	0.55203650
SP:0008147	0.33987683	0.00000000	0.33987683	0.33987683	0.33987683	0.33987683	0.33987683
SP:0008148	0.44813013	0.00000000	0.44813013	0.44813013	0.44813013	0.44813013	0.44813013
SP:0008149	0.79450274	0.00000000	0.79450274	0.79450274	0.79450274	0.79450274	0.79450274
SP:0008153	0.95982906	0.00000000	0.95982906	0.95982906	0.95982906	0.95982906	0.95982906
SP:0008154	0.68394257	0.00000000	0.68394257	0.68394257	0.68394257	0.68394257	0.68394257
SP:0008155	0.55591844	0.00000000	0.55591844	0.55591844	0.55591844	0.55591844	0.55591844
SP:0008156	0.87690649	0.00000000	0.87690649	0.87690649	0.87690649	0.87690649	0.87690649
SP:0008158	0.79196230	0.00000000	0.79196230	0.79196230	0.79196230	0.79196230	0.79196230
SP:0008165	0.35141050	0.02280958	0.34162496	0.35397395	0.35909932	0.38610442	0.31624985
SP:0008166	0.54856581	0.08446072	0.63833901	0.43851428	0.48845485	0.65453640	0.52298452
SP:0008169	0.55323565	0.01455960	0.53141686	0.55467074	0.56188099	0.57390610	0.54430357
SP:0008174	0.61511126	0.00000000	0.61511126	0.61511126	0.61511126	0.61511126	0.61511126
SP:0008175	0.42591423	0.00000000	0.42591423	0.42591423	0.42591423	0.42591423	0.42591423
SP:0008178	0.44364874	0.00000000	0.44364874	0.44364874	0.44364874	0.44364874	0.44364874
SP:0008191	0.64521760	0.00000000	0.64521760	0.64521760	0.64521760	0.64521760	0.64521760
SP:0008192	0.62900132	0.00000000	0.62900132	0.62900132	0.62900132	0.62900132	0.62900132
SP:0008194	0.63613410	0.00000000	0.63613410	0.63613410	0.63613410	0.63613410	0.63613410
SP:0008197	0.84428174	0.01262084	0.84196883	0.84658501	0.85286006	0.82161978	0.85837504
SP:0008201	0.94379246	0.00000000	0.94379246	0.94379246	0.94379246	0.94379246	0.94379246
SP:0008205	0.78636008	0.00000000	0.78636008	0.78636008	0.78636008	0.78636008	0.78636008
SP:0008207	0.57483175	0.00000000	0.57483175	0.57483175	0.57483175	0.57483175	0.57483175
SP:0008208	0.49714786	0.03366925	0.46176595	0.54698110	0.47360338	0.52755151	0.47583737
SP:0008209	0.56337449	0.00000000	0.56337449	0.56337449	0.56337449	0.56337449	0.56337449
SP:0008210	0.56337449	0.00000000	0.56337449	0.56337449	0.56337449	0.56337449	0.56337449
SP:0008211	0.42752385	0.00000000	0.42752385	0.42752385	0.42752385	0.42752385	0.42752385
SP:0008218	0.68383263	0.00000000	0.68383263	0.68383263	0.68383263	0.68383263	0.68383263
SP:0008219	0.98983815	0.00000000	0.98983815	0.98983815	0.98983815	0.98983815	0.98983815
SP:0008220	0.94132152	0.00000000	0.94132152	0.94132152	0.94132152	0.94132152	0.94132152
SP:0008221	0.97786388	0.00000000	0.97786388	0.97786388	0.97786388	0.97786388	0.97786388
SP:0008223	0.40931820	0.00000000	0.40931820	0.40931820	0.40931820	0.40931820	0.40931820
SP:0008227	0.84835410	0.00000000	0.84835410	0.84835410	0.84835410	0.84835410	0.84835410
SP:0008229	0.89312333	0.00000000	0.89312333	0.89312333	0.89312333	0.89312333	0.89312333
SP:0008234	0.47199578	0.00000000	0.47199578	0.47199578	0.47199578	0.47199578	0.47199578
SP:0008238	0.97295042	0.00217669	0.97146392	0.97037494	0.97635341	0.97451475	0.97204506
SP:0008239	0.82244632	0.00000000	0.82244632	0.82244632	0.82244632	0.82244632	0.82244632
SP:0008253	0.69847066	0.01686422	0.70012474	0.67932382	0.71141591	0.67983088	0.72165796
SP:0008254	0.59237599	0.00844010	0.58969777	0.60138320	0.59617635	0.59736440	0.57725823
SP:0008255	0.46923551	0.03817076	0.42067346	0.49043642	0.42575328	0.51086958	0.49844479
SP:0008258	0.91002975	0.02617145	0.90057999	0.95244879	0.90581628	0.91915554	0.87214813
SP:0008264	0.73601517	0.00000000	0.73601517	0.73601517	0.73601517	0.73601517	0.73601517
SP:0008266	0.35642864	0.00000000	0.35642864	0.35642864	0.35642864	0.35642864	0.35642864
SP:0008267	0.44491431	0.00000000	0.44491431	0.44491431	0.44491431	0.44491431	0.44491431
SP:0008269	0.76429057	0.00000000	0.76429057	0.76429057	0.76429057	0.76429057	0.76429057
SP:0008270	0.43304884	0.00000000	0.43304884	0.43304884	0.43304884	0.43304884	0.43304884
SP:0008271	0.96451795	0.00000000	0.96451795	0.96451795	0.96451795	0.96451795	0.96451795
SP:0008272	0.78162741	0.00000000	0.78162741	0.78162741	0.78162741	0.78162741	0.78162741
SP:0008275	0.98910535	0.00000000	0.98910535	0.98910535	0.98910535	0.98910535	0.98910535
SP:0008276	0.99440014	0.00000000	0.99440014	0.99440014	0.99440014	0.99440014	0.99440014
SP:0008277	0.98304096	0.00000000	0.98304096	0.98304096	0.98304096	0.98304096	0.98304096
SP:0008278	0.98117656	0.00000000	0.98117656	0.98117656	0.98117656	0.98117656	0.98117656
SP:0008283	0.82754067	0.00000000	0.82754067	0.82754067	0.82754067	0.82754067	0.82754067
SP:0008286	0.41677300	0.04489152	0.36046845	0.44789265	0.36392624	0.46287250	0.44870515
SP:0008295	0.71745907	0.07413453	0.71435318	0.85233906	0.67336516	0.71538744	0.63185054
SP:0008298	0.43041401	0.05514472	0.34755692	0.38981934	0.49004702	0.48576443	0.43888234
SP:0008300	0.55980658	0.00220973	0.56242193	0.55578466	0.56062587	0.55957340	0.56062703
SP:0008305	0.83133188	0.00000000	0.83133188	0.83133188	0.83133188	0.83133188	0.83133188
SP:0008307	0.96289417	0.00098569	0.96467936	0.96318195	0.96202093	0.96206406	0.96252454
SP:0008309	0.66557920	0.00000000	0.66557920	0.66557920	0.66557920	0.66557920	0.66557920
SP:0008321	0.65182601	0.00000000	0.65182601	0.65182601	0.65182601	0.65182601	0.65182601
SP:0008330	0.56532163	0.00000000	0.56532163	0.56532163	0.56532163	0.56532163	0.56532163
SP:0008336	0.95873904	0.00000000	0.95873904	0.95873904	0.95873904	0.95873904	0.95873904
SP:0008337	0.96980813	0.00000000	0.96980813	0.96980813	0.96980813	0.96980813	0.96980813
SP:0008340	0.72646899	0.03255284	0.68675986	0.73272600	0.76709306	0.75455663	0.69120938
SP:0008341	0.81049770	0.03836931	0.73977554	0.84359354	0.80070880	0.82950750	0.83890313
SP:0008343	0.99566695	0.00000000	0.99566695	0.99566695	0.99566695	0.99566695	0.99566695
SP:0008347	0.45058423	0.02000572	0.43488189	0.47113183	0.42293984	0.47439878	0.44956880
SP:0008348	0.59748437	0.06981213	0.57134008	0.56973824	0.73076510	0.52616540	0.58941301
SP:0008350	0.57076168	0.00000000	0.57076168	0.57076168	0.57076168	0.57076168	0.57076168
SP:0008351	0.41364673	0.00000000	0.41364673	0.41364673	0.41364673	0.41364673	0.41364673
SP:0008358	0.51798398	0.00000000	0.51798398	0.51798398	0.51798398	0.51798398	0.51798398
SP:0008361	0.51427954	0.00000000	0.51427954	0.51427954	0.51427954	0.51427954	0.51427954
SP:0008369	0.98190972	0.00000000	0.98190972	0.98190972	0.98190972	0.98190972	0.98190972
SP:0008370	0.88535035	0.00347188	0.88499909	0.88567996	0.89158085	0.88126013	0.88323170
SP:0008371	0.26518320	0.00000000	0.26518320	0.26518320	0.26518320	0.26518320	0.26518320
SP:0008374	0.41219075	0.00000000	0.41219075	0.41219075	0.41219075	0.41219075	0.41219075
SP:0008375	0.39095590	0.00000000	0.39095590	0.39095590	0.39095590	0.39095590	0.39095590
SP:0008393	0.94168589	0.00000000	0.94168589	0.94168589	0.94168589	0.94168589	0.94168589
SP:0008394	0.43496406	0.00000000	0.43496406	0.43496406	0.43496406	0.43496406	0.43496406
SP:0008395	0.95371077	0.00000000	0.95371077	0.95371077	0.95371077	0.95371077	0.95371077
SP:0008399	0.95966459	0.00000000	0.95966459	0.95966459	0.95966459	0.95966459	0.95966459
SP:0008401	0.96951616	0.00000000	0.96951616	0.96951616	0.96951616	0.96951616	0.96951616
SP:0008404	0.97162857	0.00000000	0.97162857	0.97162857	0.97162857	0.97162857	0.97162857
SP:0008412	0.90159768	0.00000000	0.90159768	0.90159768	0.90159768	0.90159768	0.90159768
SP:0008413	0.90526655	0.00000000	0.90526655	0.90526655	0.90526655	0.90526655	0.90526655
SP:0008415	0.95886109	0.00000000	0.95886109	0.95886109	0.95886109	0.95886109	0.95886109
SP:0008416	0.79123994	0.08447141	0.73234055	0.68639109	0.75565666	0.88450345	0.89730793
SP:0008417	0.81826952	0.04738655	0.75970972	0.87261346	0.76308769	0.85220125	0.84373546
SP:0008422	0.97439367	0.00000000	0.97439367	0.97439367	0.97439367	0.97439367	0.97439367
SP:0008423	0.95684237	0.00470544	0.94989914	0.95248208	0.96081537	0.95986253	0.96115273
SP:0008424	0.72960582	0.00000000	0.72960582	0.72960582	0.72960582	0.72960582	0.72960582
SP:0008428	0.68078867	0.00000000	0.68078867	0.68078867	0.68078867	0.68078867	0.68078867
SP:0008430	0.90272284	0.00000000	0.90272284	0.90272284	0.90272284	0.90272284	0.90272284
SP:0008431	0.75122876	0.00934120	0.74737296	0.76374031	0.75264418	0.73589351	0.75649285
SP:0008434	0.91210702	0.00000000	0.91210702	0.91210702	0.91210702	0.91210702	0.91210702
SP:0008437	0.89904264	0.00000000	0.89904264	0.89904264	0.89904264	0.89904264	0.89904264
SP:0008438	0.88315952	0.00000000	0.88315952	0.88315952	0.88315952	0.88315952	0.88315952
SP:0008439	0.58468007	0.00000000	0.58468007	0.58468007	0.58468007	0.58468007	0.58468007
SP:0008449	0.83949831	0.00000000	0.83949831	0.83949831	0.83949831	0.83949831	0.83949831
SP:0008450	0.71286849	0.02075450	0.72912842	0.73961612	0.69244036	0.71741706	0.68574050
SP:0008451	0.85487514	0.01377998	0.86777708	0.83321822	0.85868248	0.86933273	0.84536517
SP:0008452	0.48025481	0.03913466	0.44378118	0.49296207	0.51650405	0.52286975	0.42515701
SP:0008453	0.40259926	0.01519387	0.39121070	0.40510689	0.41458161	0.38019315	0.42190394
SP:0008461	0.73567691	0.00000000	0.73567691	0.73567691	0.73567691	0.73567691	0.73567691
SP:0008462	0.41259899	0.03367271	0.40469203	0.35193917	0.44683436	0.42066133	0.43886804
SP:0008465	0.98000303	0.00000000	0.98000303	0.98000303	0.98000303	0.98000303	0.98000303
SP:0008467	0.45491116	0.00000000	0.45491116	0.45491116	0.45491116	0.45491116	0.45491116
SP:0008468	0.32539361	0.00000000	0.32539361	0.32539361	0.32539361	0.32539361	0.32539361
SP:0008469	0.41183534	0.06591056	0.47145147	0.46180513	0.35535211	0.31088762	0.45968038
SP:0008473	0.72386703	0.02374046	0.70203012	0.74925807	0.75621456	0.70423302	0.70759940
SP:0008474	0.49273198	0.00229069	0.48968139	0.49622486	0.49082750	0.49333300	0.49359317
SP:0008476	0.52617181	0.03833711	0.56717516	0.47874877	0.57587943	0.50683873	0.50221695
SP:0008479	0.52381837	0.00000000	0.52381837	0.52381837	0.52381837	0.52381837	0.52381837
SP:0008486	0.58382426	0.00000000	0.58382426	0.58382426	0.58382426	0.58382426	0.58382426
SP:0008490	0.81242225	0.00000000	0.81242225	0.81242225	0.81242225	0.81242225	0.81242225
SP:0008504	0.64229956	0.00000000	0.64229956	0.64229956	0.64229956	0.64229956	0.64229956
SP:0008505	0.73079971	0.00000000	0.73079971	0.73079971	0.73079971	0.73079971	0.73079971
SP:0008506	0.60518118	0.00000000	0.60518118	0.60518118	0.60518118	0.60518118	0.60518118
SP:0008507	0.71068909	0.00000000	0.71068909	0.71068909	0.71068909	0.71068909	0.71068909
SP:0008510	0.86140167	0.00000000	0.86140167	0.86140167	0.86140167	0.86140167	0.86140167
SP:0008511	0.95651066	0.00000000	0.95651066	0.95651066	0.95651066	0.95651066	0.95651066
SP:0008513	0.72566051	0.00000000	0.72566051	0.72566051	0.72566051	0.72566051	0.72566051
SP:0008519	0.89426542	0.00000000	0.89426542	0.89426542	0.89426542	0.89426542	0.89426542
SP:0008522	0.90016851	0.01244999	0.89923688	0.87631139	0.90870637	0.90843651	0.90815142
SP:0008523	0.55121142	0.10544665	0.56014904	0.64768872	0.49954091	0.66941360	0.37926483
SP:0008524	0.98166851	0.00000000	0.98166851	0.98166851	0.98166851	0.98166851	0.98166851
SP:0008525	0.85672671	0.00000000	0.85672671	0.85672671	0.85672671	0.85672671	0.85672671
SP:0008526	0.97366229	0.00000000	0.97366229	0.97366229	0.97366229	0.97366229	0.97366229
SP:0008536	0.61630648	0.00000000	0.61630648	0.61630648	0.61630648	0.61630648	0.61630648
SP:0008537	0.59506822	0.00000000	0.59506822	0.59506822	0.59506822	0.59506822	0.59506822
SP:0008539	0.70202574	0.00000000	0.70202574	0.70202574	0.70202574	0.70202574	0.70202574
SP:0008545	0.80136542	0.02012147	0.77950805	0.77837244	0.80553773	0.83100996	0.81239894
SP:0008546	0.79110111	0.02275710	0.81206205	0.76031241	0.76684105	0.81218132	0.80410871
SP:0008547	0.84063565	0.00901551	0.84247139	0.83934308	0.85360590	0.84229985	0.82545805
SP:0008552	0.68237677	0.00000000	0.68237677	0.68237677	0.68237677	0.68237677	0.68237677
SP:0008553	0.69968867	0.00000000	0.69968867	0.69968867	0.69968867	0.69968867	0.69968867
SP:0008560	0.96021751	0.00000000	0.96021751	0.96021751	0.96021751	0.96021751	0.96021751
SP:0008563	0.75370896	0.00000000	0.75370896	0.75370896	0.75370896	0.75370896	0.75370896
SP:0008564	0.78872747	0.00000000	0.78872747	0.78872747	0.78872747	0.78872747	0.78872747
SP:0008565	0.83609780	0.00000000	0.83609780	0.83609780	0.83609780	0.83609780	0.83609780
SP:0008566	0.38128042	0.00000000	0.38128042	0.38128042	0.38128042	0.38128042	0.38128042
SP:0008568	0.67898153	0.03476589	0.70596368	0.67652696	0.61903155	0.67336999	0.72001547
SP:0008572	0.64186762	0.00000000	0.64186762	0.64186762	0.64186762	0.64186762	0.64186762
SP:0008582	0.67093360	0.03487169	0.64757917	0.63965550	0.71406481	0.71294710	0.64042145
SP:0008583	0.69765424	0.02933949	0.69233292	0.68369861	0.65592536	0.71268460	0.74362969
SP:0008594	0.50846932	0.00000000	0.50846932	0.50846932	0.50846932	0.50846932	0.50846932
SP:0008602	0.94530738	0.00000000	0.94530738	0.94530738	0.94530738	0.94530738	0.94530738
SP:0008611	0.60723770	0.02396683	0.57767104	0.62729537	0.58000863	0.63507460	0.61613886
SP:0008612	0.66234511	0.02087582	0.66108208	0.69953090	0.64119331	0.66587138	0.64404789
SP:0008613	0.31889883	0.08624206	0.22088679	0.36960240	0.21624562	0.35369682	0.43406250
SP:0008616	0.52572854	0.03380174	0.53727105	0.50328190	0.58670228	0.49346788	0.50791959
SP:0008617	0.62398757	0.03461030	0.59218121	0.60553993	0.60481370	0.62820846	0.68919456
SP:0008618	0.80507845	0.06522192	0.89105650	0.83858758	0.82253602	0.77580240	0.69740972
SP:0008623	0.96469045	0.00000000	0.96469045	0.96469045	0.96469045	0.96469045	0.96469045
SP:0008625	0.55289431	0.00000000	0.55289431	0.55289431	0.55289431	0.55289431	0.55289431
SP:0008627	0.47014933	0.00692680	0.47750810	0.47226373	0.47679561	0.46398565	0.46019357
SP:0008628	0.35760996	0.00236903	0.35994535	0.35336493	0.35677281	0.35922200	0.35874471
SP:0008629	0.38826483	0.00139438	0.39083619	0.38699452	0.38831909	0.38812313	0.38705120
SP:0008633	0.86410970	0.00000000	0.86410970	0.86410970	0.86410970	0.86410970	0.86410970
SP:0008636	0.98356778	0.00000000	0.98356778	0.98356778	0.98356778	0.98356778	0.98356778
SP:0008640	0.47195040	0.03276388	0.43412864	0.51730852	0.43493606	0.48056647	0.49281229
