protein_a	protein_b	in_manual_stringent	n_rows	pmids	methods	raw_ids	len_a	len_b
Q68DY1	Q9UH92	1	1	18255255	MI:0019 - coimmunoprecipitation; MI:0096	Q68DY1;Q9UH92	528	298
Q68DY1	Q9UHR5	1	1	18255255	MI:0019 - coimmunoprecipitation; MI:0096	Q68DY1;Q9UHR5	528	308
Q68DY1	Q9UHX1	1	1	18255255	MI:0019 - coimmunoprecipitation; MI:0096	Q68DY1;Q9UHX1	528	559
Q6EMB2	Q92731	1	1	20374646	MI:0018 - two hybrid, MI:0110 - text mining	Q6EMB2;Q92731	1281	530
Q6P2Q9	Q8WWY3	1	1	16723661	MI:0018 - two hybrid	Q6P2Q9;Q8WWY3	2335	499
Q6P2Q9	Q9BUQ8	1	1	16723661	MI:0018 - two hybrid	Q6P2Q9;Q9BUQ8	2335	820
Q6QLM7	Q6ZP65	1	1	20360680	MI:0018 - two hybrid	Q6QLM7;Q6ZP65	1027	573
Q6R0H1	Q8W420	1	1	15310821	MI:0018 - two hybrid	Q6R0H1;Q8W420	645	611
Q6R0H7	Q76MZ3	1	1	15525651	MI:0059 - gst pull down	Q6R0H7;Q76MZ3	1133	589
Q6TDP3	Q9WTX6	1	1	17062563	MI:0019 - coimmunoprecipitation	Q6TDP3;Q9WTX6	640	776
Q6Y2X3	Q9HAV0	1	1	17363375	MI:0012 - bioluminescence resonance energy transfer	Q6Y2X3;Q9HAV0	702	340
Q6Y5D8	Q8CIN4	1	1	115471851	MI:0018 - two hybrid	Q6Y5D8;Q8CIN4	786	524
Q6ZNK6	Q9Y4K3	1	1	15047173	MI:0019 - coimmunoprecipitation	Q6ZNK6;Q9Y4K3	161	522
Q6ZVM7	Q7Z3T8	1	1	14613930	MI:0019 - coimmunoprecipitation; MI:0096	Q6ZVM7;Q7Z3T8	507	1539
Q70SY1	Q8TAU0	1	1	18255255	MI:0019 - coimmunoprecipitation; MI:0096	Q70SY1;Q8TAU0	520	364
Q70SY1	Q8TBX8	1	1	18255255	MI:0019 - coimmunoprecipitation; MI:0096	Q70SY1;Q8TBX8	520	421
Q70SY1	Q92785	1	1	18255255	MI:0019 - coimmunoprecipitation; MI:0096	Q70SY1;Q92785	520	391
Q70SY1	Q9H2S9	1	1	18255255	MI:0019 - coimmunoprecipitation; MI:0096	Q70SY1;Q9H2S9	520	585
Q70SY1	Q9H6S3	1	1	18255255	MI:0019 - coimmunoprecipitation; MI:0096	Q70SY1;Q9H6S3	520	715
Q70SY1	Q9H9D4	1	1	18255255	MI:0019 - coimmunoprecipitation; MI:0096	Q70SY1;Q9H9D4	520	720
Q70SY1	Q9NQX6	1	1	18255255	MI:0019 - coimmunoprecipitation; MI:0096	Q70SY1;Q9NQX6	520	463
Q70SY1	Q9UH92	1	1	18255255	MI:0019 - coimmunoprecipitation; MI:0096	Q70SY1;Q9UH92	520	298
Q70SY1	Q9UHR5	1	1	18255255	MI:0019 - coimmunoprecipitation; MI:0096	Q70SY1;Q9UHR5	520	308
Q70SY1	Q9UHX1	1	1	18255255	MI:0019 - coimmunoprecipitation; MI:0096	Q70SY1;Q9UHX1	520	559
Q7L311	Q8N2W9	1	1	15383276	MI:0018 - two hybrid	Q7L311;Q8N2W9	632	510
Q7L311	Q9H213	1	1	15383276	MI:0018 - two hybrid	Q7L311;Q9H213	632	219
Q7L311	Q9UKY1	1	1	15383276	MI:0018 - two hybrid	Q7L311;Q9UKY1	632	873
Q7M6Z0	Q8K0T0	1	1	17189258	MI:0415 - enzymatic studies	Q7M6Z0;Q8K0T0	420	780
Q7M6Z0	Q99P72	1	1	17189258	MI:0415 - enzymatic studies	Q7M6Z0;Q99P72	420	1162
Q7M6Z0	Q9ES97	1	1	17189258	MI:0415 - enzymatic studies	Q7M6Z0;Q9ES97	420	964
Q7TMS5	Q9DBM0	1	1	14504269	MI:0019 - coimmunoprecipitation	Q7TMS5;Q9DBM0	657	673
Q7Z434	Q8IUD6	1	1	19484123	MI:0019 - coimmunoprecipitation	Q7Z434;Q8IUD6	540	432
Q80T23	Q99KL7	1	1	12051743	MI:0096 - pull down	Q80T23;Q99KL7	753	221
Q80T23	Q9CQD1	1	1	12051743	MI:0096 - pull down	Q80T23;Q9CQD1	753	215
Q80T23	Q9JKM7	1	1	12051743	MI:0096 - pull down	Q80T23;Q9JKM7	753	223
Q80T23	Q9R0M6	1	1	12051743	MI:0096 - pull down	Q80T23;Q9R0M6	753	201
Q80T23	Q9WTL2	1	1	12051743	MI:0096 - pull down	Q80T23;Q9WTL2	753	213
Q86T24	Q9P1Z0	1	1	16867986	MI:0018 - two hybrid	Q86T24;Q9P1Z0	672	1013
Q8BP92	Q99J85	1	1	10748068	MI:0004 - affinity chromatography technologies	Q8BP92;Q99J85	320	493
Q8BPB5	Q9QZJ6	1	1	17324935	MI:0892 - solid phase assay	Q8BPB5;Q9QZJ6	493	164
Q8BUN5	Q922H7	1	1	15239668	MI:0019 - coimmunoprecipitation	Q8BUN5;Q922H7	425	247
Q8C129	Q9AVB0	1	1	3435894	MI:0848 - 125i radiolabel, MI:0807 - comigration in gel electrophoresis	Q8C129;Q9AVB0	1025	361
Q8CBD1	Q9JIF0	1	1	18628823	MI:0019 - coimmunoprecipitation, MI:0110 - text mining	Q8CBD1;Q9JIF0	1161	371
Q8CGN5	Q96AD5	1	1	18549477	MI:0110 - text mining, MI:0809 - bimolecular fluorescence complementation	Q8CGN5;Q96AD5	517	504
Q8IUD6	Q9BYX4	1	1	19484123	MI:0019 - coimmunoprecipitation	Q8IUD6;Q9BYX4	432	1025
Q8IUI8	Q99613	1	1	16973618	MI:0019 - coimmunoprecipitation	Q8IUI8;Q99613	442	913
Q8K0S5	Q8K0T0	1	1	17189258	MI:0415 - enzymatic studies	Q8K0S5;Q8K0T0	445	780
Q8K0S5	Q99P72	1	1	17189258	MI:0415 - enzymatic studies	Q8K0S5;Q99P72	445	1162
Q8K0S5	Q9ES97	1	1	17189258	MI:0415 - enzymatic studies	Q8K0S5;Q9ES97	445	964
Q8K0T0	Q99PI8	1	1	17189258	MI:0415 - enzymatic studies	Q8K0T0;Q99PI8	780	473
Q8K1S3	Q8R4G0	1	1	14595443	MI:0004 - affinity chromatography technologies	Q8K1S3;Q8R4G0	945	539
Q8K1S4	Q8R4G0	1	1	14595443	MI:0004 - affinity chromatography technologies	Q8K1S4;Q8R4G0	898	539
Q8L500	Q8W420	1	1	15310821	MI:0018 - two hybrid	Q8L500;Q8W420	468	611
Q8N2W9	Q9P2H0	1	1	15383276	MI:0018 - two hybrid	Q8N2W9;Q9P2H0	510	1117
Q8TAU0	Q8TBX8	1	1	18255255	MI:0019 - coimmunoprecipitation; MI:0096	Q8TAU0;Q8TBX8	364	421
Q8TAU0	Q92730	1	1	18255255	MI:0019 - coimmunoprecipitation; MI:0096	Q8TAU0;Q92730	364	232
Q8TAU0	Q92785	1	1	18255255	MI:0019 - coimmunoprecipitation; MI:0096	Q8TAU0;Q92785	364	391
Q8TAU0	Q93096	1	1	18255255	MI:0019 - coimmunoprecipitation; MI:0096	Q8TAU0;Q93096	364	173
Q8TAU0	Q9H2S9	1	1	18255255	MI:0019 - coimmunoprecipitation; MI:0096	Q8TAU0;Q9H2S9	364	585
Q8TAU0	Q9H6S3	1	1	18255255	MI:0019 - coimmunoprecipitation; MI:0096	Q8TAU0;Q9H6S3	364	715
Q8TAU0	Q9H9D4	1	1	18255255	MI:0019 - coimmunoprecipitation; MI:0096	Q8TAU0;Q9H9D4	364	720
Q8TAU0	Q9NQX6	1	1	18255255	MI:0019 - coimmunoprecipitation; MI:0096	Q8TAU0;Q9NQX6	364	463
Q8TAU0	Q9UH92	1	1	18255255	MI:0019 - coimmunoprecipitation; MI:0096	Q8TAU0;Q9UH92	364	298
Q8TAU0	Q9UHR5	1	1	18255255	MI:0019 - coimmunoprecipitation; MI:0096	Q8TAU0;Q9UHR5	364	308
Q8TAU0	Q9UHX1	1	1	18255255	MI:0019 - coimmunoprecipitation; MI:0096	Q8TAU0;Q9UHX1	364	559
Q8TBX8	Q92730	1	1	18255255	MI:0019 - coimmunoprecipitation; MI:0096	Q8TBX8;Q92730	421	232
Q8TBX8	Q92785	1	1	18255255	MI:0019 - coimmunoprecipitation; MI:0096	Q8TBX8;Q92785	421	391
Q8TBX8	Q93096	1	1	18255255	MI:0019 - coimmunoprecipitation; MI:0096	Q8TBX8;Q93096	421	173
Q8TBX8	Q9H2S9	1	1	18255255	MI:0019 - coimmunoprecipitation; MI:0096	Q8TBX8;Q9H2S9	421	585
Q8TBX8	Q9H6S3	1	1	18255255	MI:0019 - coimmunoprecipitation; MI:0096	Q8TBX8;Q9H6S3	421	715
Q8TBX8	Q9H9D4	1	1	18255255	MI:0019 - coimmunoprecipitation; MI:0096	Q8TBX8;Q9H9D4	421	720
Q8TBX8	Q9NQX6	1	1	18255255	MI:0019 - coimmunoprecipitation; MI:0096	Q8TBX8;Q9NQX6	421	463
Q8TBX8	Q9UDV6	1	1	18255255	MI:0019 - coimmunoprecipitation; MI:0096	Q8TBX8;Q9UDV6	421	495
Q8TBX8	Q9UH92	1	1	18255255	MI:0019 - coimmunoprecipitation; MI:0096	Q8TBX8;Q9UH92	421	298
Q8TBX8	Q9UHR5	1	1	18255255	MI:0019 - coimmunoprecipitation; MI:0096	Q8TBX8;Q9UHR5	421	308
Q8TBX8	Q9UHX1	1	1	18255255	MI:0019 - coimmunoprecipitation; MI:0096	Q8TBX8;Q9UHX1	421	559
Q8TCT9	Q9Y6X1	1	1	20196774	MI:0019 - coimmunoprecipitation	Q8TCT9;Q9Y6X1	377	66
Q8TDR0	Q9BUZ4	1	1	10791955	MI:0096 - pull down	Q8TDR0;Q9BUZ4	691	470
Q8TDR0	Q9Y4K3	1	1	10791955	MI:0096 - pull down	Q8TDR0;Q9Y4K3	691	522
Q8TEQ6	Q8WXD5	1	1	17640873	MI:0019 - coimmunoprecipitation	Q8TEQ6;Q8WXD5	1508	167
Q8TEQ6	Q9H840	1	1	17640873	MI:0019 - coimmunoprecipitation	Q8TEQ6;Q9H840	1508	131
Q8VHZ5	Q9EP53	1	1	19129461	MI:0019 - coimmunoprecipitation	Q8VHZ5;Q9EP53	193	1161
Q8W420	Q93WK5	1	1	15310821	MI:0018 - two hybrid	Q8W420;Q93WK5	611	727
Q8W420	Q9LVG4	1	1	15310821	MI:0018 - two hybrid	Q8W420;Q9LVG4	611	495
Q8WTW3	Q96MW5	1	1	15047703	MI:0019 - coimmunoprecipitation	Q8WTW3;Q96MW5	980	612
Q8WTW3	Q9UP83	1	1	15047703	MI:0019 - coimmunoprecipitation	Q8WTW3;Q9UP83	980	860
Q8WTW3	Q9Y2V7	1	1	15047703	MI:0019 - coimmunoprecipitation	Q8WTW3;Q9Y2V7	980	657
Q8WXF8	Q92851	1	1	11965497	MI:0019 - coimmunoprecipitation	Q8WXF8;Q92851	326	521
Q8WYQ5	Q9HAV4	1	1	17765891	MI:0019 - coimmunoprecipitation	Q8WYQ5;Q9HAV4	773	1204
Q91V27	Q99KL7	1	1	11856727	MI:0007 - anti tag coimmunoprecipitation	Q91V27;Q99KL7	590	221
Q91V27	Q9CQD1	1	1	11856727	MI:0007 - anti tag coimmunoprecipitation	Q91V27;Q9CQD1	590	215
Q91V27	Q9JKM7	1	1	11856727	MI:0007 - anti tag coimmunoprecipitation	Q91V27;Q9JKM7	590	223
Q91V27	Q9R0M6	1	1	11856727	MI:0007 - anti tag coimmunoprecipitation	Q91V27;Q9R0M6	590	201
Q91V27	Q9WTL2	1	1	11856727	MI:0007 - anti tag coimmunoprecipitation	Q91V27;Q9WTL2	590	213
Q92575	Q92890	1	1	19822669	MI:0019 - coimmunoprecipitation	Q92575;Q92890	508	307
Q92575	Q9UBP5	1	1	19822669	MI:0019 - coimmunoprecipitation	Q92575;Q9UBP5	508	337
Q92698	Q9BXW9	1	1	15115758	MI:0018 - two hybrid	Q92698;Q9BXW9	747	1451
Q92730	Q92785	1	1	18255255	MI:0019 - coimmunoprecipitation; MI:0096	Q92730;Q92785	232	391
Q92730	Q93096	1	1	18255255	MI:0019 - coimmunoprecipitation; MI:0096	Q92730;Q93096	232	173
Q92730	Q9H2S9	1	1	18255255	MI:0019 - coimmunoprecipitation; MI:0096	Q92730;Q9H2S9	232	585
Q92730	Q9H6S3	1	1	18255255	MI:0019 - coimmunoprecipitation; MI:0096	Q92730;Q9H6S3	232	715
Q92730	Q9H9D4	1	1	18255255	MI:0019 - coimmunoprecipitation; MI:0096	Q92730;Q9H9D4	232	720
Q92730	Q9NQX6	1	1	18255255	MI:0019 - coimmunoprecipitation; MI:0096	Q92730;Q9NQX6	232	463
Q92730	Q9UH92	1	1	18255255	MI:0019 - coimmunoprecipitation; MI:0096	Q92730;Q9UH92	232	298
Q92730	Q9UHR5	1	1	18255255	MI:0019 - coimmunoprecipitation; MI:0096	Q92730;Q9UHR5	232	308
Q92730	Q9UHX1	1	1	18255255	MI:0019 - coimmunoprecipitation; MI:0096	Q92730;Q9UHX1	232	559
Q92769	Q9BQ52	1	1	10581039	MI:0018 - two hybrid	Q92769;Q9BQ52	488	826
Q92785	Q93096	1	1	18255255	MI:0019 - coimmunoprecipitation; MI:0096	Q92785;Q93096	391	173
Q92785	Q9H2S9	1	1	18255255	MI:0019 - coimmunoprecipitation; MI:0096	Q92785;Q9H2S9	391	585
Q92785	Q9H6S3	1	1	18255255	MI:0019 - coimmunoprecipitation; MI:0096	Q92785;Q9H6S3	391	715
Q92785	Q9H9D4	1	1	18255255	MI:0019 - coimmunoprecipitation; MI:0096	Q92785;Q9H9D4	391	720
Q92785	Q9NQX6	1	1	18255255	MI:0019 - coimmunoprecipitation; MI:0096	Q92785;Q9NQX6	391	463
Q92785	Q9UH92	1	1	18255255	MI:0019 - coimmunoprecipitation; MI:0096	Q92785;Q9UH92	391	298
Q92785	Q9UHR5	1	1	18255255	MI:0019 - coimmunoprecipitation; MI:0096	Q92785;Q9UHR5	391	308
Q92785	Q9UHX1	1	1	18255255	MI:0019 - coimmunoprecipitation; MI:0096	Q92785;Q9UHX1	391	559
Q92786	Q9Y618	1	1	16488887	MI:0018 - two hybrid	Q92786;Q9Y618	737	2514
Q92844	Q9BYM8	1	1	17449468	MI:0007 - anti tag coimmunoprecipitation	Q92844;Q9BYM8	425	510
Q92956	Q96B97	1	1	16223483	MI:0019 - coimmunoprecipitation	Q92956;Q96B97	283	665
Q92968	Q9Y5Y5	1	1	12096124	MI:0018 - two hybrid	Q92968;Q9Y5Y5	403	336
Q93096	Q9H2S9	1	1	18255255	MI:0019 - coimmunoprecipitation; MI:0096	Q93096;Q9H2S9	173	585
Q93096	Q9H6S3	1	1	18255255	MI:0019 - coimmunoprecipitation; MI:0096	Q93096;Q9H6S3	173	715
Q93096	Q9H9D4	1	1	18255255	MI:0019 - coimmunoprecipitation; MI:0096	Q93096;Q9H9D4	173	720
Q93096	Q9NQX6	1	1	18255255	MI:0019 - coimmunoprecipitation; MI:0096	Q93096;Q9NQX6	173	463
Q93096	Q9UH92	1	1	18255255	MI:0019 - coimmunoprecipitation; MI:0096	Q93096;Q9UH92	173	298
Q93096	Q9UHR5	1	1	18255255	MI:0019 - coimmunoprecipitation; MI:0096	Q93096;Q9UHR5	173	308
Q93096	Q9UHX1	1	1	18255255	MI:0019 - coimmunoprecipitation; MI:0096	Q93096;Q9UHX1	173	559
Q969S8	Q9UBN7	1	1	11861901	MI:0019 - coimmunoprecipitation	Q969S8;Q9UBN7	669	1215
Q96AP0	Q9NYB0	0	1	15231715	MI:0019 - coimmunoprecipitation	Q96AP0;Q9NYB0	458	399
Q96B26	Q99547	1	1	15231747	MI:0018 - two hybrid	Q96B26;Q99547	276	160
Q96B26	Q9NPD3	1	1	15231747	MI:0018 - two hybrid	Q96B26;Q9NPD3	276	245
Q96B26	Q9NQT5	0	1	12419256	MI:0018 - two hybrid	Q96B26;Q9NQT5	276	275
Q96B26	Q9Y2L1	0	1	12419256	MI:0018 - two hybrid	Q96B26;Q9Y2L1	276	958
Q96B26	Q9Y3B2	0	1	12419256	MI:0018 - two hybrid	Q96B26;Q9Y3B2	276	195
Q96I24	Q9UHX1	1	1	16914741	MI:0019 - coimmunoprecipitation	Q96I24;Q9UHX1	572	559
Q96JB2	Q96MW5	1	1	15047703	MI:0019 - coimmunoprecipitation	Q96JB2;Q96MW5	828	612
Q96JB2	Q9H9E3	1	1	15047703	MI:0019 - coimmunoprecipitation	Q96JB2;Q9H9E3	828	785
Q96JB2	Q9UP83	1	1	15047703	MI:0019 - coimmunoprecipitation	Q96JB2;Q9UP83	828	860
Q96JB2	Q9Y2V7	1	1	15047703	MI:0019 - coimmunoprecipitation	Q96JB2;Q9Y2V7	828	657
Q96MW5	Q9H9E3	1	1	15047703	MI:0019 - coimmunoprecipitation	Q96MW5;Q9H9E3	612	785
Q96P20	Q99575	1	1	18362139	MI:0004 - affinity chromatography technologies	Q96P20;Q99575	1036	1024
Q96Q05	Q9Y6K9	1	1	15951441	MI:0006 - anti bait coimmunoprecipitation	Q96Q05;Q9Y6K9	1148	419
Q96QF0	Q99909	1	2	12007189;20981248	MI:0018 - two hybrid | MI:0018 - two hybrid, MI:0110 - text mining	Q96QF0;Q99909	476	188
Q96TL7	Q96UP3	1	1	19948482	MI:0019 - coimmunoprecipitation, MI:0110 - text mining	Q96TL7;Q96UP3	693	1400
Q99104	Q9ERI2	1	1	12006666	MI:0004 - affinity chromatography technologies	Q99104;Q9ERI2	1853	221
Q99459	Q9UBD5	1	1	15232106	MI:0096 - pull down	Q99459;Q9UBD5	802	711
Q99497	Q9UBK2	1	1	18689799	MI:0019 - coimmunoprecipitation	Q99497;Q9UBK2	189	798
Q99547	Q9NPD3	1	1	15231747	MI:0018 - two hybrid	Q99547;Q9NPD3	160	245
Q99547	Q9NQT4	1	1	15231747	MI:0018 - two hybrid	Q99547;Q9NQT4	160	235
Q99547	Q9NQT5	0	1	15231747	MI:0018 - two hybrid	Q99547;Q9NQT5	160	275
Q99547	Q9Y2L1	1	1	15231747	MI:0018 - two hybrid	Q99547;Q9Y2L1	160	958
Q99547	Q9Y3B2	1	1	15231747	MI:0018 - two hybrid	Q99547;Q9Y3B2	160	195
Q99MA9	Q9EQW6	1	1	14573534	MI:0019 - coimmunoprecipitation	Q99MA9;Q9EQW6	365	323
Q9BSI4	Q9NYB0	0	1	15316005	MI:0019 - coimmunoprecipitation; MI:0071	Q9BSI4;Q9NYB0	451	399
Q9ERP3	Q9JK37	1	1	18157088	MI:0018 - two hybrid	Q9ERP3;Q9JK37	366	296
Q9FIG9	Q9FK13	1	1	19453460	MI:0405 - competition binding	Q9FIG9;Q9FK13	801	272
Q9H213	Q9P2H0	1	1	15383276	MI:0018 - two hybrid	Q9H213;Q9P2H0	219	1117
Q9H213	Q9UKY1	1	1	15383276	MI:0018 - two hybrid	Q9H213;Q9UKY1	219	873
Q9H2S9	Q9H9D4	1	1	18255255	MI:0019 - coimmunoprecipitation; MI:0096	Q9H2S9;Q9H9D4	585	720
Q9H2S9	Q9NQX6	1	1	18255255	MI:0019 - coimmunoprecipitation; MI:0096	Q9H2S9;Q9NQX6	585	463
Q9H2S9	Q9UDV6	1	1	18255255	MI:0019 - coimmunoprecipitation; MI:0096	Q9H2S9;Q9UDV6	585	495
Q9H2S9	Q9UH92	1	1	18255255	MI:0019 - coimmunoprecipitation; MI:0096	Q9H2S9;Q9UH92	585	298
Q9H2S9	Q9UHR5	1	1	18255255	MI:0019 - coimmunoprecipitation; MI:0096	Q9H2S9;Q9UHR5	585	308
Q9H2S9	Q9UHX1	1	1	18255255	MI:0019 - coimmunoprecipitation; MI:0096	Q9H2S9;Q9UHX1	585	559
Q9H6S3	Q9H9D4	1	1	18255255	MI:0019 - coimmunoprecipitation; MI:0096	Q9H6S3;Q9H9D4	715	720
Q9H6S3	Q9NQX6	1	1	18255255	MI:0019 - coimmunoprecipitation; MI:0096	Q9H6S3;Q9NQX6	715	463
Q9H6S3	Q9UDV6	1	1	18255255	MI:0019 - coimmunoprecipitation; MI:0096	Q9H6S3;Q9UDV6	715	495
Q9H6S3	Q9UH92	1	1	18255255	MI:0019 - coimmunoprecipitation; MI:0096	Q9H6S3;Q9UH92	715	298
Q9H6S3	Q9UHR5	1	1	18255255	MI:0019 - coimmunoprecipitation; MI:0096	Q9H6S3;Q9UHR5	715	308
Q9H6S3	Q9UHX1	1	1	18255255	MI:0019 - coimmunoprecipitation; MI:0096	Q9H6S3;Q9UHX1	715	559
Q9H9D4	Q9UH92	1	1	18255255	MI:0019 - coimmunoprecipitation; MI:0096	Q9H9D4;Q9UH92	720	298
Q9H9D4	Q9UHX1	1	1	18255255	MI:0019 - coimmunoprecipitation; MI:0096	Q9H9D4;Q9UHX1	720	559
Q9H9E3	Q9Y2V7	1	1	15047703	MI:0019 - coimmunoprecipitation	Q9H9E3;Q9Y2V7	785	657
Q9JM90	Q9QVP9	1	1	10679268	MI:0018 - two hybrid	Q9JM90;Q9QVP9	297	1009
Q9LHE5	Q9SRH5	1	1	18811953	MI:0416 - fluorescence microscopy	Q9LHE5;Q9SRH5	309	276
Q9NP66	Q9Y580	0	1	16189514	MI:0004 - affinity chromatography technologies	Q9NP66;Q9Y580	347	266
Q9NPD3	Q9NQT4	1	1	15231747	MI:0018 - two hybrid	Q9NPD3;Q9NQT4	245	235
Q9NPD3	Q9NQT5	0	1	12419256	MI:0018 - two hybrid	Q9NPD3;Q9NQT5	245	275
Q9NPD3	Q9Y2L1	1	1	15231747	MI:0018 - two hybrid	Q9NPD3;Q9Y2L1	245	958
Q9NQT4	Q9Y2L1	1	1	15231747	MI:0018 - two hybrid	Q9NQT4;Q9Y2L1	235	958
Q9NQT5	Q9Y2L1	0	1	15231747	MI:0018 - two hybrid	Q9NQT5;Q9Y2L1	275	958
Q9NQT5	Q9Y3B2	0	1	15231747	MI:0018 - two hybrid	Q9NQT5;Q9Y3B2	275	195
Q9NQX6	Q9UH92	1	1	18255255	MI:0019 - coimmunoprecipitation; MI:0096	Q9NQX6;Q9UH92	463	298
Q9NQX6	Q9UHR5	1	1	18255255	MI:0019 - coimmunoprecipitation; MI:0096	Q9NQX6;Q9UHR5	463	308
Q9NQX6	Q9UHX1	1	1	18255255	MI:0019 - coimmunoprecipitation; MI:0096	Q9NQX6;Q9UHX1	463	559
Q9NUX5	Q9NYB0	0	1	15316005	MI:0019 - coimmunoprecipitation; MI:0071	Q9NUX5;Q9NYB0	634	399
Q9NV88	Q9UKF6	1	1	15684398	MI:0019 - coimmunoprecipitation	Q9NV88;Q9UKF6	658	684
Q9NZM6	Q9Y3M2	1	1	15194699	MI:0096 - pull down	Q9NZM6;Q9Y3M2	624	126
Q9NZQ7	Q9Y6W8	1	1	10581077	MI:0422 - immunostaining	Q9NZQ7;Q9Y6W8	290	199
Q9P2H0	Q9UKY1	1	1	15383276	MI:0018 - two hybrid	Q9P2H0;Q9UKY1	1117	873
Q9QXX8	Q9WVR4	1	1	10556305	MI:0018 - two hybrid MI:0059 - gst pulldown	Q9QXX8;Q9WVR4	484	673
Q9QZJ6	Q9WVH9	1	1	17324935	MI:0892 - solid phase assay	Q9QZJ6;Q9WVH9	164	448
Q9QZJ6	Q9WVJ9	1	1	17324935	MI:0892 - solid phase assay	Q9QZJ6;Q9WVJ9	164	443
Q9UBB5	Q9UJW3	1	1	12777184	MI:0018 - two hybrid	Q9UBB5;Q9UJW3	411	386
Q9UBW7	Q9UKL0	1	1	18806873	MI:0059 - gst pull down	Q9UBW7;Q9UKL0	1377	485
Q9UDV6	Q9UH92	1	1	18255255	MI:0019 - coimmunoprecipitation; MI:0096	Q9UDV6;Q9UH92	495	298
Q9UDV6	Q9UHX1	1	1	18255255	MI:0019 - coimmunoprecipitation; MI:0096	Q9UDV6;Q9UHX1	495	559
Q9UH92	Q9UHX1	1	1	18255255	MI:0019 - coimmunoprecipitation; MI:0096	Q9UH92;Q9UHX1	298	559
Q9UI95	Q9Y6D9	1	1	11459826	MI:0004 - affinity chromatography technologies	Q9UI95;Q9Y6D9	211	718
Q9UK45	Q9Y333	0	1	15231747	MI:0018 - two hybrid	Q9UK45;Q9Y333	103	95
Q9WVB9	Q9Z136	1	1	15972957	MI:0019 - coimmunoprecipitation	Q9WVB9;Q9Z136	695	1163
Q9Y2I6	Q9Y6D9	0	1	16189514	MI:0004 - affinity chromatography technologies	Q9Y2I6;Q9Y6D9	1382	718
Q9Y2L1	Q9Y3B2	1	1	15231747	MI:0018 - two hybrid	Q9Y2L1;Q9Y3B2	958	195
Q9Y333	Q9Y4Y9	1	1	15231747	MI:0018 - two hybrid	Q9Y333;Q9Y4Y9	95	91
Q9Y333	Q9Y4Z0	1	1	15231747	MI:0018 - two hybrid	Q9Y333;Q9Y4Z0	95	139
Q9Y4Y9	Q9Y4Z0	1	1	15231747	MI:0018 - two hybrid	Q9Y4Y9;Q9Y4Z0	91	139
