source	record_id	protein_a	protein_b	taxon_a	taxon_b	assay_raw	assay_ontology	old_historical_class	eligible_common_qc	score	pair_tokens	exact_string_positive_overlap	biophysical_only
Negatome	NEG:01506	Q15024	Q96B26	9606	9606	MI:0018 - two hybrid	cell_binary_proximity	direct_binary	0	0.999785	570	1	0
Negatome	NEG:01507	Q15024	Q99547	9606	9606	MI:0018 - two hybrid	cell_binary_proximity	direct_binary	0	0.999718	454	1	0
Negatome	NEG:01508	Q15024	Q9NPD3	9606	9606	MI:0018 - two hybrid	cell_binary_proximity	direct_binary	0	0.999896	539	1	0
Negatome	NEG:01509	Q15024	Q9NQT4	9606	9606	MI:0018 - two hybrid	cell_binary_proximity	direct_binary	0	0.999819	529	1	0
Negatome	NEG:01510	Q15024	Q9NQT5	9606	9606	MI:0018 - two hybrid	cell_binary_proximity	direct_binary	0	0.999778	569	1	0
Negatome	NEG:01511	Q15024	Q9Y2L1	9606	9606	MI:0018 - two hybrid	cell_binary_proximity	direct_binary	0	0.999741	1252	1	0
Negatome	NEG:01512	Q15024	Q9Y3B2	9606	9606	MI:0018 - two hybrid	cell_binary_proximity	direct_binary	0	0.999832	489	1	0
Negatome	NEG:01513	Q15029	Q53GS9	9606	9606	MI:0018 - two hybrid	cell_binary_proximity	direct_binary	0	0.999618	1540	1	0
Negatome	NEG:01514	Q15029	Q6P2Q9	9606	9606	MI:0018 - two hybrid	cell_binary_proximity	direct_binary	0	0.996342	3310	0	0
Negatome	NEG:01515	Q15029	Q8WWY3	9606	9606	MI:0018 - two hybrid	cell_binary_proximity	direct_binary	0	0.998631	1474	1	0
Negatome	NEG:01516	Q15038	Q93062	9606	9606	MI:0004 - affinity chromatography technologies	co_complex_association	association	0	0.999143	367	0	0
Negatome	NEG:01517	Q15080	Q86UR1	9606	9606	MI:0096 - pull down, MI:0110 - text mining	reconstituted_direct	direct_binary	1	0.011828	818	0	0
Negatome	NEG:01518	Q15329	Q8TAK5	9606	9606	MI:0096 - pull down	reconstituted_direct	direct_binary	1	0.09657	797	0	0
Negatome	NEG:01519	Q15404	Q91XD2	9606	10090	MI:0018 - two hybrid	cell_binary_proximity	direct_binary	0	0.012169	621	0	0
Negatome	NEG:01520	Q15406	Q9Y618	9606	9606	MI:0728 - gal4 vp16 complementation	other_or_unresolved	other	0	0.998927	2997	0	0
Negatome	NEG:01521	Q15418	Q16512	9606	9606	MI:0019 - coimmunoprecipitation	co_complex_association	association	0	0.004855	1680	0	0
Negatome	NEG:01522	Q15418	Q16513	9606	9606	MI:0019 - coimmunoprecipitation	co_complex_association	association	0	0.004465	1722	0	0
Negatome	NEG:01523	Q15466	Q92786	9606	9606	MI:0018 - two hybrid	cell_binary_proximity	direct_binary	1	0.996642	997	0	0
Negatome	NEG:01524	Q15554	Q96AP0	9606	9606	MI:0019 - coimmunoprecipitation	co_complex_association	association	0	0.999783	1003	0	0
Negatome	NEG:01525	Q15554	Q9NUX5	9606	9606	MI:0019 - coimmunoprecipitation, MI:0110 text mining | MI:0019 - coimmunoprecipitation; MI:0071	co_complex_association	association	0	0.98954	1179	0	0
Negatome	NEG:01526	Q15645	Q9BSH5	9606	9606	MI:0004 - affinity chromatography technologies	co_complex_association	association	0	0.00928	686	0	0
Negatome	NEG:01527	Q15645	Q9H0W9	9606	9606	MI:0004 - affinity chromatography technologies	co_complex_association	association	0	0.550713	750	0	0
Negatome	NEG:01528	Q15750	Q9BYM8	9606	9606	MI:0007 - anti tag coimmunoprecipitation	co_complex_association	association	1	0.999807	1017	0	0
Negatome	NEG:01529	Q15751	Q92574	9606	9606	MI:0019 - coimmunoprecipitation	co_complex_association	association	0	0.000321	6028	0	0
Negatome	NEG:01530	Q15796	Q9UPN9	9606	9606	MI:0007 - anti tag coimmunoprecipitation	co_complex_association	association	0	0.987828	1597	1	0
Negatome	NEG:01531	Q15797	Q9NR31	9606	9606	MI:0019 - coimmunoprecipitation	co_complex_association	association	1	0.000107	666	0	0
Negatome	NEG:01532	Q15797	Q9UM13	9606	9606	MI:0019 - coimmunoprecipitation	co_complex_association	association	1	0.999667	653	0	0
Negatome	NEG:01533	Q15797	Q9UPN9	9606	9606	MI:0007 - anti tag coimmunoprecipitation	co_complex_association	association	0	0.994538	1595	0	0
Negatome	NEG:01534	Q15910	Q92769	9606	9606	MI:0018 - two hybrid	cell_binary_proximity	direct_binary	0	0.999616	1237	0	0
Negatome	NEG:01535	Q15910	Q9BQ52	9606	9606	MI:0019 - coimmunoprecipitation	co_complex_association	association	0	7.6e-05	1575	0	0
Negatome	NEG:01536	Q16254	Q56P03	9606	9606	MI:0059 - gst pull down	reconstituted_direct	direct_binary	1	0.000108	701	0	0
Negatome	NEG:01537	Q16254	Q8TAK5	9606	9606	MI:0096 - pull down; MI:0006	reconstituted_direct	direct_binary	1	0.939423	864	0	0
Negatome	NEG:01538	Q16384	Q96QF0	9606	9606	MI:0018 - two hybrid | MI:0018 - two hybrid, MI:0110 - text mining	cell_binary_proximity	direct_binary	1	6.2e-05	667	0	0
Negatome	NEG:01539	Q16384	Q9Y2D8	9606	9606	MI:0018 - two hybrid | MI:0018 - two hybrid, MI:0110 - text mining	cell_binary_proximity	direct_binary	1	0.000198	805	0	0
Negatome	NEG:01540	Q16512	Q9Y2U5	9606	9606	MI:0004 - affinity chromatography technologies	co_complex_association	association	0	0.294129	1564	0	0
Negatome	NEG:01541	Q16513	Q99759	9606	9606	MI:0018 - two hybrid	cell_binary_proximity	direct_binary	0	0.996442	1613	0	0
Negatome	NEG:01542	Q16526	Q8NEZ5	9606	9606	MI:0007 - anti tag coimmunoprecipitation	co_complex_association	association	1	0.000343	992	0	0
Negatome	NEG:01543	Q16526	Q8NHM5	9606	9606	MI:0007 - anti tag coimmunoprecipitation	co_complex_association	association	0	0.000592	1925	0	0
Negatome	NEG:01544	Q16526	Q9H469	9606	9606	MI:0007 - anti tag coimmunoprecipitation	co_complex_association	association	1	0.001618	889	0	0
Negatome	NEG:01545	Q16526	Q9UK97	9606	9606	MI:0007 - anti tag coimmunoprecipitation	co_complex_association	association	0	0.00091	1036	0	0
Negatome	NEG:01546	Q16526	Q9UKC9	9606	9606	MI:0007 - anti tag coimmunoprecipitation	co_complex_association	association	1	0.051514	1012	0	0
Negatome	NEG:01547	Q16526	Q9UKT4	9606	9606	MI:0007 - anti tag coimmunoprecipitation	co_complex_association	association	0	0.077706	1036	0	0
Negatome	NEG:01548	Q16526	Q9Y297	9606	9606	MI:0007 - anti tag coimmunoprecipitation	co_complex_association	association	0	0.996605	1194	1	0
Negatome	NEG:01549	Q16526	Q9Y2K7	9606	9606	MI:0007 - anti tag coimmunoprecipitation	co_complex_association	association	0	0.008121	1751	0	0
Negatome	NEG:01550	Q16539	Q9HBH9	9606	9606	MI:0096 - pull down	reconstituted_direct	direct_binary	0	0.99938	828	0	0
Negatome	NEG:01551	Q16637	Q8TEQ6	9606	9606	MI:0019 - coimmunoprecipitation	co_complex_association	association	0	0.99706	1805	1	0
Negatome	NEG:01552	Q16637	Q8WXD5	9606	9606	MI:0019 - coimmunoprecipitation	co_complex_association	association	0	0.999809	464	1	0
Negatome	NEG:01553	Q16665	Q9Y6K9	9606	9606	MI:0096 - pull down; MI:0018	reconstituted_direct	direct_binary	0	0.988606	1248	0	0
Negatome	NEG:01554	Q16828	Q68DY1	9606	9606	MI:0019 - coimmunoprecipitation; MI:0096	reconstituted_direct	direct_binary	1	5.4e-05	912	0	0
Negatome	NEG:01555	Q16828	Q70SY1	9606	9606	MI:0019 - coimmunoprecipitation; MI:0096	reconstituted_direct	direct_binary	1	5.8e-05	904	0	0
Negatome	NEG:01556	Q16828	Q8TAU0	9606	9606	MI:0019 - coimmunoprecipitation; MI:0096	reconstituted_direct	direct_binary	1	5.4e-05	748	0	0
Negatome	NEG:01557	Q16828	Q8TBX8	9606	9606	MI:0019 - coimmunoprecipitation; MI:0096	reconstituted_direct	direct_binary	1	7.7e-05	805	0	0
Negatome	NEG:01558	Q16828	Q92730	9606	9606	MI:0019 - coimmunoprecipitation; MI:0096	reconstituted_direct	direct_binary	1	0.004002	616	0	0
Negatome	NEG:01559	Q16828	Q92785	9606	9606	MI:0019 - coimmunoprecipitation; MI:0096	reconstituted_direct	direct_binary	1	5.3e-05	775	0	0
Negatome	NEG:01560	Q16828	Q93096	9606	9606	MI:0019 - coimmunoprecipitation; MI:0096	reconstituted_direct	direct_binary	1	0.018707	557	0	0
Negatome	NEG:01561	Q16828	Q9H2S9	9606	9606	MI:0019 - coimmunoprecipitation; MI:0096	reconstituted_direct	direct_binary	1	7.8e-05	969	0	0
Negatome	NEG:01562	Q16828	Q9H6S3	9606	9606	MI:0019 - coimmunoprecipitation; MI:0096	reconstituted_direct	direct_binary	0	6.6e-05	1099	0	0
Negatome	NEG:01563	Q16828	Q9H9D4	9606	9606	MI:0019 - coimmunoprecipitation; MI:0096	reconstituted_direct	direct_binary	0	6.5e-05	1104	0	0
Negatome	NEG:01564	Q16828	Q9NQX6	9606	9606	MI:0019 - coimmunoprecipitation; MI:0096	reconstituted_direct	direct_binary	1	5e-05	847	0	0
Negatome	NEG:01565	Q16828	Q9UH92	9606	9606	MI:0019 - coimmunoprecipitation; MI:0096	reconstituted_direct	direct_binary	1	0.000134	682	0	0
Negatome	NEG:01566	Q16828	Q9UHR5	9606	9606	MI:0019 - coimmunoprecipitation; MI:0096	reconstituted_direct	direct_binary	1	5.5e-05	692	0	0
Negatome	NEG:01567	Q16828	Q9UHX1	9606	9606	MI:0019 - coimmunoprecipitation; MI:0096	reconstituted_direct	direct_binary	1	0.000201	943	0	0
Negatome	NEG:01568	Q16891	Q7L311	9606	9606	MI:0018 - two hybrid	cell_binary_proximity	direct_binary	0	7.9e-05	1393	0	0
Negatome	NEG:01569	Q16891	Q9H213	9606	9606	MI:0018 - two hybrid	cell_binary_proximity	direct_binary	1	0.000119	980	0	0
Negatome	NEG:01570	Q16891	Q9P2H0	9606	9606	MI:0018 - two hybrid	cell_binary_proximity	direct_binary	0	5.9e-05	1878	0	0
Negatome	NEG:01571	Q16891	Q9UKY1	9606	9606	MI:0018 - two hybrid	cell_binary_proximity	direct_binary	0	8.4e-05	1634	0	0
Negatome	NEG:01572	Q1M168	Q8CFN2	10116	10116	MI:0019 - coimmunoprecipitation	co_complex_association	association	0	0.990391	566	0	0
Negatome	NEG:01573	Q20758	Q9UIL1	6239	9606	MI:0010 - beta galactosidase complementation	other_or_unresolved	other	0	8.5e-05	342	0	0
Negatome	NEG:01574	Q32MZ4	Q9UJU2	9606	9606	MI:0019 - coimmunoprecipitation	co_complex_association	association	0	0.000403	1210	0	0
Negatome	NEG:01575	Q3MIR4	Q8TF62	9606	9606	MI:0019 - coimmunoprecipitation	co_complex_association	association	0	6.9e-05	1546	0	0
Negatome	NEG:01576	Q3MIR4	Q9NTI2	9606	9606	MI:0019 - coimmunoprecipitation	co_complex_association	association	0	0.000135	1542	0	0
Negatome	NEG:01577	Q3MIR4	Q9Y2Q0	9606	9606	MI:0019 - coimmunoprecipitation	co_complex_association	association	0	0.000207	1518	0	0
Negatome	NEG:01578	Q42545	Q8VY16	3702	3702	MI:0018 - two hybrid	cell_binary_proximity	direct_binary	0	0.000424	1255	0	0
Negatome	NEG:01579	Q49AN0	Q8NEZ5	9606	9606	MI:0007 - anti tag coimmunoprecipitation	co_complex_association	association	1	0.00014	999	0	0
Negatome	NEG:01580	Q49AN0	Q8NHM5	9606	9606	MI:0007 - anti tag coimmunoprecipitation	co_complex_association	association	0	0.000332	1932	0	0
Negatome	NEG:01581	Q49AN0	Q9H469	9606	9606	MI:0007 - anti tag coimmunoprecipitation	co_complex_association	association	1	0.006825	896	0	0
Negatome	NEG:01582	Q49AN0	Q9UK97	9606	9606	MI:0007 - anti tag coimmunoprecipitation	co_complex_association	association	0	0.02412	1043	0	0
Negatome	NEG:01583	Q49AN0	Q9UKC9	9606	9606	MI:0007 - anti tag coimmunoprecipitation	co_complex_association	association	1	0.005562	1019	0	0
Negatome	NEG:01584	Q49AN0	Q9UKT4	9606	9606	MI:0007 - anti tag coimmunoprecipitation	co_complex_association	association	0	0.019338	1043	0	0
Negatome	NEG:01585	Q49AN0	Q9Y297	9606	9606	MI:0007 - anti tag coimmunoprecipitation	co_complex_association	association	0	0.808237	1201	0	0
Negatome	NEG:01586	Q49AN0	Q9Y2K7	9606	9606	MI:0007 - anti tag coimmunoprecipitation	co_complex_association	association	0	0.000663	1758	0	0
Negatome	NEG:01587	Q505F1	Q60953	10090	10090	MI:0019 - coimmunoprecipitation	co_complex_association	association	0	0.005439	1478	0	0
Negatome	NEG:01588	Q53GS9	Q6P2Q9	9606	9606	MI:0018 - two hybrid	cell_binary_proximity	direct_binary	0	0.00322	2903	0	0
Negatome	NEG:01589	Q53GS9	Q8WWY3	9606	9606	MI:0018 - two hybrid	cell_binary_proximity	direct_binary	0	0.999585	1067	0	0
Negatome	NEG:01590	Q53GS9	Q9BUQ8	9606	9606	MI:0018 - two hybrid	cell_binary_proximity	direct_binary	0	0.999142	1388	1	0
Negatome	NEG:01591	Q5JTD0	Q9Y624	9606	9606	MI:0022 - colocalization by immunostaining	other_or_unresolved	other	1	7.5e-05	859	0	0
Negatome	NEG:01592	Q5RKV6	Q99547	9606	9606	MI:0018 - two hybrid	cell_binary_proximity	direct_binary	1	0.999642	435	0	0
Negatome	NEG:01593	Q5RKV6	Q9NPD3	9606	9606	MI:0018 - two hybrid	cell_binary_proximity	direct_binary	1	0.999874	520	0	0
Negatome	NEG:01594	Q5RKV6	Q9NQT4	9606	9606	MI:0018 - two hybrid	cell_binary_proximity	direct_binary	0	0.99973	510	1	0
Negatome	NEG:01595	Q5RKV6	Q9NQT5	9606	9606	MI:0018 - two hybrid	cell_binary_proximity	direct_binary	0	0.999496	550	1	0
Negatome	NEG:01596	Q5RKV6	Q9Y2L1	9606	9606	MI:0018 - two hybrid	cell_binary_proximity	direct_binary	0	0.999731	1233	0	0
Negatome	NEG:01597	Q5SNZ0	Q63210	10090	10116	MI:0018 - two hybrid	cell_binary_proximity	direct_binary	0	0.000626	2255	0	0
Negatome	NEG:01598	Q5SNZ0	Q6Q7Y5	10090	10116	MI:0018 - two hybrid	cell_binary_proximity	direct_binary	0	0.000743	2253	0	0
Negatome	NEG:01599	Q5T3J3	Q7L311	9606	9606	MI:0018 - two hybrid	cell_binary_proximity	direct_binary	0	7.2e-05	1404	0	0
Negatome	NEG:01600	Q5T3J3	Q9H213	9606	9606	MI:0018 - two hybrid	cell_binary_proximity	direct_binary	1	0.000315	991	0	0
Negatome	NEG:01601	Q5T3J3	Q9UKY1	9606	9606	MI:0018 - two hybrid	cell_binary_proximity	direct_binary	0	0.025631	1645	0	0
Negatome	NEG:01602	Q60749	Q96PV0	10090	9606	MI:0019 - coimmunoprecipitation	co_complex_association	association	0	0.002838	1789	0	0
Negatome	NEG:01603	Q60770	Q64704	10090	10090	MI:0007 - anti tag coimmunoprecipitation	co_complex_association	association	0	0.998873	884	0	0
Negatome	NEG:01604	Q60770	Q8K1E0	10090	10090	MI:0007 - anti tag coimmunoprecipitation	co_complex_association	association	0	0.999675	950	0	0
Negatome	NEG:01605	Q60855	Q61160	10090	10090	MI:0019 - coimmunoprecipitation	co_complex_association	association	0	0.999823	864	0	0
Negatome	NEG:01606	Q60954	Q789F3	10090	9031	MI:0004 - affinity chromatography technologies	co_complex_association	association	0	0.000104	752	0	0
Negatome	NEG:01607	Q60974	Q62227	10090	10090	MI:0018 - two hybrid	cell_binary_proximity	direct_binary	0	0.871495	2716	0	0
Negatome	NEG:01608	Q61037	Q8VHZ5	10090	10090	MI:0019 - coimmunoprecipitation	co_complex_association	association	0	0.007299	2010	0	0
Negatome	NEG:01609	Q61146	Q8VHG2	10090	10090	MI:0019 - coimmunoprecipitation	co_complex_association	association	0	0.526508	1650	0	0
Negatome	NEG:01610	Q61205	Q924X6	10090	10090	MI:0019 - coimmunoprecipitation	co_complex_association	association	0	6.3e-05	1231	0	0
Negatome	NEG:01611	Q61206	Q924X6	10090	10090	MI:0019 - coimmunoprecipitation	co_complex_association	association	0	5.5e-05	1228	0	0
Negatome	NEG:01612	Q61410	Q9JMB0	10090	10090	MI:0018 - two hybrid	cell_binary_proximity	direct_binary	0	0.000951	1131	0	0
Negatome	NEG:01613	Q61584	Q9QXX8	10090	10090	MI:0018 - two-hybrid, MI:0059 - gst pull down	reconstituted_direct	direct_binary	0	0.998375	1164	0	0
Negatome	NEG:01614	Q61881	Q7L590	10090	9606	MI:0018 - two hybrid	cell_binary_proximity	direct_binary	0	0.991691	1597	0	0
Negatome	NEG:01615	Q62108	Q62261	10090	10090	MI:0676 - tandem affinity purification	co_complex_association	association	0	0.022275	3090	0	0
Negatome	NEG:01616	Q62108	Q68FD5	10090	10090	MI:0676 - tandem affinity purification	co_complex_association	association	0	0.000361	2402	0	0
Negatome	NEG:01617	Q62108	Q6NXK8	10090	10090	MI:0019 - coimmunoprecipitation	co_complex_association	association	0	0.00158	1253	0	0
Negatome	NEG:01618	Q62108	Q9JIA1	10090	10090	MI:0676 - tandem affinity purification	co_complex_association	association	0	0.002071	1284	0	0
Negatome	NEG:01619	Q62108	Q9Z2W8	10090	10090	MI:0676 - tandem affinity purification	co_complex_association	association	0	0.026503	1629	0	0
Negatome	NEG:01620	Q62312	Q8CF89	10090	10090	MI:0019 - coimmunoprecipitation	co_complex_association	association	0	0.997837	1072	0	0
Negatome	NEG:01621	Q62312	Q8CIN4	10090	10090	MI:0006 - anti bait coimmunoprecipitation	co_complex_association	association	0	0.000299	1094	0	0
Negatome	NEG:01622	Q62432	Q922H7	10090	10090	MI:0019 - coimmunoprecipitation	co_complex_association	association	0	0.000316	717	0	0
Negatome	NEG:01623	Q62915	Q8VHK1	10116	10090	MI:0096 - pull down	reconstituted_direct	direct_binary	0	0.00016	2113	0	0
Negatome	NEG:01624	Q63009	Q9JIL3	10116	10116	MI:0018 - two hybrid	cell_binary_proximity	direct_binary	0	0.995346	1253	0	0
Negatome	NEG:01625	Q63912	Q7M6Z0	10090	10090	MI:0415 - enzymatic studies	reconstituted_direct	direct_binary	0	0.983811	863	0	0
Negatome	NEG:01626	Q63912	Q8K0S5	10090	10090	MI:0415 - enzymatic studies	reconstituted_direct	direct_binary	0	0.392869	888	0	0
Negatome	NEG:01627	Q64008	Q91V27	10090	10090	MI:0007 - anti tag coimmunoprecipitation	co_complex_association	association	0	0.000297	852	0	0
Negatome	NEG:01628	Q64289	Q9WTV5	10116	10116	MI:0018 - two hybrid	cell_binary_proximity	direct_binary	0	6.8e-05	582	0	0
Negatome	NEG:01629	Q64343	Q9DBM0	10090	10090	MI:0019 - coimmunoprecipitation	co_complex_association	association	0	0.998715	1342	0	0
Negatome	NEG:01630	Q64704	Q80T23	10090	10090	MI:0007 - anti tag coimmunoprecipitation	co_complex_association	association	0	0.00522	1045	0	0
Negatome	NEG:01631	Q64704	Q99N48	10090	10090	MI:0007 - anti tag coimmunoprecipitation	co_complex_association	association	0	0.001631	899	0	0
Negatome	NEG:01632	Q64704	Q99N50	10090	10090	MI:0007 - anti tag coimmunoprecipitation	co_complex_association	association	0	0.000104	1242	0	0
Negatome	NEG:01633	Q64729	Q8CF89	10090	10090	MI:0019 - coimmunoprecipitation	co_complex_association	association	0	0.999709	1008	0	0
Negatome	NEG:01634	Q64729	Q8CIN4	10090	10090	MI:0006 - anti bait coimmunoprecipitation	co_complex_association	association	0	0.000419	1030	0	0
Negatome	NEG:01635	Q66H76	Q9Z1P2	10116	10116	MI:0096 - pull down; MI:0047	reconstituted_direct	direct_binary	0	0.999786	1481	0	0
Negatome	NEG:01636	Q68DY1	Q70SY1	9606	9606	MI:0019 - coimmunoprecipitation; MI:0096	reconstituted_direct	direct_binary	0	6.6e-05	1051	0	0
Negatome	NEG:01637	Q68DY1	Q8TAU0	9606	9606	MI:0019 - coimmunoprecipitation; MI:0096	reconstituted_direct	direct_binary	1	6e-05	895	0	0
Negatome	NEG:01638	Q68DY1	Q8TBX8	9606	9606	MI:0019 - coimmunoprecipitation; MI:0096	reconstituted_direct	direct_binary	1	6.4e-05	952	0	0
Negatome	NEG:01639	Q68DY1	Q92730	9606	9606	MI:0019 - coimmunoprecipitation; MI:0096	reconstituted_direct	direct_binary	1	0.000118	763	0	0
Negatome	NEG:01640	Q68DY1	Q92785	9606	9606	MI:0019 - coimmunoprecipitation; MI:0096	reconstituted_direct	direct_binary	1	7.7e-05	922	0	0
Negatome	NEG:01641	Q68DY1	Q93096	9606	9606	MI:0019 - coimmunoprecipitation; MI:0096	reconstituted_direct	direct_binary	1	0.000179	704	0	0
Negatome	NEG:01642	Q68DY1	Q9H2S9	9606	9606	MI:0019 - coimmunoprecipitation; MI:0096	reconstituted_direct	direct_binary	0	0.000469	1116	0	0
Negatome	NEG:01643	Q68DY1	Q9H6S3	9606	9606	MI:0019 - coimmunoprecipitation; MI:0096	reconstituted_direct	direct_binary	0	5.2e-05	1246	0	0
Negatome	NEG:01644	Q68DY1	Q9H9D4	9606	9606	MI:0019 - coimmunoprecipitation; MI:0096	reconstituted_direct	direct_binary	0	0.000127	1251	0	0
Negatome	NEG:01645	Q68DY1	Q9NQX6	9606	9606	MI:0019 - coimmunoprecipitation; MI:0096	reconstituted_direct	direct_binary	1	0.039767	994	0	0
Negatome	NEG:01646	Q68DY1	Q9UDV6	9606	9606	MI:0019 - coimmunoprecipitation; MI:0096	reconstituted_direct	direct_binary	0	0.002471	1026	0	0
Negatome	NEG:01647	Q68DY1	Q9UH92	9606	9606	MI:0019 - coimmunoprecipitation; MI:0096	reconstituted_direct	direct_binary	1	7.4e-05	829	0	0
Negatome	NEG:01648	Q68DY1	Q9UHR5	9606	9606	MI:0019 - coimmunoprecipitation; MI:0096	reconstituted_direct	direct_binary	1	9.2e-05	839	0	0
Negatome	NEG:01649	Q68DY1	Q9UHX1	9606	9606	MI:0019 - coimmunoprecipitation; MI:0096	reconstituted_direct	direct_binary	0	0.000249	1090	0	0
Negatome	NEG:01650	Q6EMB2	Q92731	9606	9606	MI:0018 - two hybrid, MI:0110 - text mining	cell_binary_proximity	direct_binary	0	0.000455	1814	0	0
Negatome	NEG:01651	Q6P2Q9	Q8WWY3	9606	9606	MI:0018 - two hybrid	cell_binary_proximity	direct_binary	0	0.001484	2837	0	0
Negatome	NEG:01652	Q6P2Q9	Q9BUQ8	9606	9606	MI:0018 - two hybrid	cell_binary_proximity	direct_binary	0	0.690755	3158	0	0
Negatome	NEG:01653	Q6QLM7	Q6ZP65	10116	9606	MI:0018 - two hybrid	cell_binary_proximity	direct_binary	0	0.988465	1603	0	0
Negatome	NEG:01654	Q6R0H1	Q8W420	3702	3702	MI:0018 - two hybrid	cell_binary_proximity	direct_binary	0	5.9e-05	1259	0	0
Negatome	NEG:01655	Q6R0H7	Q76MZ3	10090	10090	MI:0059 - gst pull down	reconstituted_direct	direct_binary	0	0.039276	1725	0	0
Negatome	NEG:01656	Q6TDP3	Q9WTX6	10090	10090	MI:0019 - coimmunoprecipitation	co_complex_association	association	0	0.086158	1419	0	0
Negatome	NEG:01657	Q6Y2X3	Q9HAV0	9606	9606	MI:0012 - bioluminescence resonance energy transfer	reconstituted_direct	direct_binary	0	0.000179	1045	0	1
Negatome	NEG:01658	Q6Y5D8	Q8CIN4	10090	10090	MI:0018 - two hybrid	cell_binary_proximity	direct_binary	0	0.100685	1313	0	0
Negatome	NEG:01659	Q6ZNK6	Q9Y4K3	9606	9606	MI:0019 - coimmunoprecipitation	co_complex_association	association	1	0.999777	686	0	0
Negatome	NEG:01660	Q6ZVM7	Q7Z3T8	9606	9606	MI:0019 - coimmunoprecipitation; MI:0096	reconstituted_direct	direct_binary	0	0.00128	2049	0	0
