triplet_id	anchor	negative_partner_c	positive_partner_d	counterfactual_grade_provisional	assembly_size_stratum	sequence_similarity_bin	plminteract_ac	plminteract_ad	plminteract_finetuned_ac	plminteract_finetuned_ad	dscript_ac	dscript_ad	topsy_turvy_ac	topsy_turvy_ad
SCF:0004429	Q06213	P33308	P47822	CF-C-provisional	gt24	medium	0.999860	0.999941	0.747698	0.836426	0.004187	0.040656	0.454157	0.782292
SCF:0004430	P11471	P92277	O19930	CF-C-provisional	gt24	remote_sequence	0.077469	0.226816	0.059857	0.068443	0.005666	0.004307	0.016848	0.331028
SCF:0004431	P92277	P11471	Q93VE0	CF-C-provisional	gt24	medium	0.077469	0.004652	0.059857	0.483293	0.005666	0.005451	0.016848	0.586027
SCF:0004432	P92277	P11471	A8HY43	CF-C-provisional	gt24	remote_sequence	0.077469	0.951128	0.059857	0.382844	0.005666	0.004205	0.016848	0.005918
SCF:0004433	Q9USZ6	O94476	Q9P784	CF-C-provisional	gt24	remote_sequence	0.995622	0.999876	0.735729	0.775232	0.004175	0.005377	0.324547	0.362782
SCF:0004434	O51719	P94268	O51450	CF-C-provisional	gt24	remote_sequence	0.999762	0.999279	0.766998	0.649192	0.707864	0.424005	0.832036	0.000225
SCF:0004435	A0A9J4RF13	G4WUW1	A0A9J4RF17	CF-C-provisional	gt24	high	0.263964	0.618515	0.474882	0.842370	0.004179	0.004306	0.002086	0.029750
SCF:0004436	A0A9J4RF13	G4WUW1	A1XKU7	CF-C-provisional	gt24	medium	0.263964	0.003854	0.474882	0.514158	0.004179	0.004206	0.002086	0.022754
SCF:0004437	G4WUW1	A0A9J4RF13	A0A9J4RF17	CF-C-provisional	gt24	remote_sequence	0.263964	0.999665	0.474882	0.816010	0.004179	0.004217	0.002086	0.457648
SCF:0004438	Q9B6D3	F2Z660	Q9UUU2	CF-C-provisional	gt24	high	0.999737	0.999861	0.937447	0.974611	0.028423	0.028423	0.713053	0.713054
SCF:0004439	P09597	P82231	P08242	CF-C-provisional	gt24	remote_sequence	0.079144	0.999558	0.262945	0.238315	0.004210	0.891493	0.618264	0.837114
SCF:0004440	Q02878	E9PRG8	P62910	CF-C-provisional	gt24	medium	0.383199	0.999907	0.498486	0.895600	0.030493	0.888225	0.745968	0.821599
SCF:0004441	Q02878	E9PRG8	P47914	CF-C-provisional	gt24	remote_sequence	0.383199	0.999885	0.498486	0.925459	0.030493	0.758506	0.745968	0.844539
SCF:0004442	Q02878	E9PRG8	P62750	CF-C-provisional	gt24	remote_sequence	0.383199	0.999933	0.498486	0.913818	0.030493	0.904127	0.745968	0.817293
SCF:0004443	O54408	P12879	P12875	CF-C-provisional	gt24	remote_sequence	0.921802	0.829517	0.555425	0.901018	0.004777	0.135118	0.785758	0.795277
SCF:0004444	O54408	P12879	P20282	CF-C-provisional	gt24	remote_sequence	0.921802	0.999475	0.555425	0.973723	0.004777	0.004807	0.785758	0.751652
SCF:0004445	Q96EL3	Q9H9J2	P52815	CF-C-provisional	gt24	remote_sequence	0.999934	0.999920	0.971137	0.920810	0.974491	0.959807	0.901327	0.861985
SCF:0004446	P0CX25	P33201	P33442	CF-C-provisional	gt24	medium	0.999844	0.999873	0.701271	0.763299	0.004177	0.011212	0.700583	0.750892
SCF:0004447	P0CX25	P33201	B3RHV0	CF-C-provisional	gt24	medium	0.999844	0.999873	0.701271	0.763299	0.004177	0.011212	0.700583	0.750892
SCF:0004448	P0CX25	P33201	Q02326	CF-C-provisional	gt24	remote_sequence	0.999844	0.999934	0.701271	0.806348	0.004177	0.010377	0.700583	0.851775
SCF:0004449	P33201	P0CX25	P05744	CF-C-provisional	gt24	remote_sequence	0.999844	0.999568	0.701271	0.589853	0.004177	0.004177	0.700583	0.702247
SCF:0004450	Q4JAV1	Q4JB17	P17198	CF-C-provisional	gt24	remote_sequence	0.999859	0.999903	0.378563	0.442688	0.424952	0.918829	0.416746	0.867550
SCF:0004451	P07012	P0A7V3	P60438	CF-C-provisional	gt24	remote_sequence	0.999607	0.996078	0.123828	0.748772	0.936889	0.927038	0.761427	0.809053
SCF:0004452	A0A1B4XKR6	A0A1B4XKU3	A0A1B4XPL8	CF-C-provisional	gt24	remote_sequence	0.999936	0.999891	0.700114	0.616289	0.672858	0.335854	0.007602	0.383396
SCF:0004453	A0A1B4XKR6	A0A1B4XKU3	A0A1B4XKR3	CF-C-provisional	gt24	remote_sequence	0.999936	0.999758	0.700114	0.761738	0.672858	0.471340	0.007602	0.000022
SCF:0004454	Q836R0	Q836X6	Q839F9	CF-C-provisional	gt24	medium	0.999916	0.999913	0.681169	0.721009	0.821342	0.704296	0.000036	0.002448
SCF:0004455	Q836R0	Q836X6	Q839E8	CF-C-provisional	gt24	remote_sequence	0.999916	0.999850	0.681169	0.724072	0.821342	0.004205	0.000036	0.003285
SCF:0004456	Q836R0	Q836X6	Q839G2	CF-C-provisional	gt24	remote_sequence	0.999916	0.999923	0.681169	0.632160	0.821342	0.803765	0.000036	0.000137
SCF:0004457	P82923	P82669	P82917	CF-C-provisional	gt24	remote_sequence	0.999948	0.999935	0.906533	0.923927	0.465366	0.971114	0.836688	0.775568
SCF:0004458	P38077	P30902	P05626	CF-C-provisional	gt24	remote_sequence	0.993372	0.999658	0.334726	0.835119	0.004191	0.571886	0.584126	0.658308
SCF:0004459	P38077	P30902	P13621	CF-C-provisional	gt24	remote_sequence	0.993372	0.997254	0.334726	0.498717	0.004191	0.146608	0.584126	0.842847
SCF:0004460	P0A7K2	P0ADY3	P0A7R1	CF-C-provisional	gt24	remote_sequence	0.999935	0.999903	0.727734	0.746143	0.928177	0.007151	0.501654	0.027683
SCF:0004461	P0ADY3	P0A7K2	P0C018	CF-C-provisional	gt24	remote_sequence	0.999935	0.999869	0.727734	0.695962	0.928177	0.645162	0.501654	0.545510
SCF:0004462	P0ADY3	P0A7K2	P0ADY7	CF-C-provisional	gt24	remote_sequence	0.999935	0.999877	0.727734	0.622776	0.928177	0.389362	0.501654	0.504840
SCF:0004463	P35268	P61927	P49207	CF-C-provisional	gt24	medium	0.999938	0.999949	0.901802	0.961996	0.323164	0.054018	0.825264	0.378762
SCF:0004464	P61927	P35268	P42766	CF-C-provisional	gt24	medium	0.999938	0.999943	0.901802	0.736908	0.323164	0.889431	0.825264	0.000050
SCF:0004465	P61927	P35268	P61353	CF-C-provisional	gt24	medium	0.999938	0.999949	0.901802	0.886793	0.323164	0.760355	0.825264	0.582027
SCF:0004466	P61927	P35268	P46779	CF-C-provisional	gt24	medium	0.999938	0.999934	0.901802	0.808466	0.323164	0.859713	0.825264	0.692036
SCF:0004467	P0CX29	P41819	P25627	CF-C-provisional	gt24	remote_sequence	0.999880	0.998853	0.681041	0.357850	0.477154	0.058057	0.644195	0.499031
SCF:0004468	P0CX29	P41819	P32905	CF-C-provisional	gt24	remote_sequence	0.999880	0.999935	0.681041	0.773828	0.477154	0.921858	0.644195	0.797751
SCF:0004469	P0CX29	P41819	P26783	CF-C-provisional	gt24	remote_sequence	0.999880	0.999922	0.681041	0.806217	0.477154	0.920221	0.644195	0.680006
SCF:0004470	I3LGM5	A0A8D1P1C8	A0A4X1TXR4	CF-C-provisional	gt24	remote_sequence	0.999933	0.999936	0.932370	0.824016	0.989486	0.991258	0.761232	0.768990
SCF:0004471	P23724	Q06103	P40016	CF-C-provisional	gt24	remote_sequence	0.999929	0.999903	0.992245	0.977259	0.004183	0.004182	0.200989	0.665809
SCF:0004472	P23724	Q06103	P40327	CF-C-provisional	gt24	remote_sequence	0.999929	0.999759	0.992245	0.837530	0.004183	0.211568	0.200989	0.434325
SCF:0004473	Q06103	P23724	P21242	CF-C-provisional	gt24	remote_sequence	0.999929	0.999887	0.992245	0.890977	0.004183	0.004181	0.200989	0.184342
SCF:0004474	Q06103	P23724	P40303	CF-C-provisional	gt24	remote_sequence	0.999929	0.999686	0.992245	0.541836	0.004183	0.004183	0.200989	0.426320
SCF:0004475	P0CX49	Q08962	P05738	CF-C-provisional	gt24	medium	0.999721	0.999933	0.371804	0.585001	0.028364	0.773582	0.723944	0.409081
SCF:0004476	P0CX49	Q08962	P51401	CF-C-provisional	gt24	remote_sequence	0.999721	0.999933	0.371804	0.555720	0.028364	0.790406	0.723944	0.476870
SCF:0004477	P0CX49	Q08962	P05737	CF-C-provisional	gt24	remote_sequence	0.999721	0.999925	0.371804	0.629685	0.028364	0.934968	0.723944	0.500872
SCF:0004478	Q08962	P0CX49	P43586	CF-C-provisional	gt24	remote_sequence	0.999721	0.999560	0.371804	0.750194	0.028364	0.071127	0.723944	0.291982
SCF:0004479	Q586A1	Q388L7	Q389T7	CF-C-provisional	gt24	remote_sequence	0.004693	0.000508	0.668545	0.110571	0.004175	0.004174	0.209093	0.056805
SCF:0004480	G0SEG2	G0SFL0	G0SEI1	CF-C-provisional	gt24	medium	0.999882	0.999881	0.811558	0.668393	0.811674	0.893044	0.760120	0.830930
SCF:0004481	G0SFL0	G0SEG2	G0RXZ3	CF-C-provisional	gt24	medium	0.999882	0.999922	0.811558	0.777704	0.811674	0.004367	0.760120	0.563003
SCF:0004482	G0SFL0	G0SEG2	G0SFC3	CF-C-provisional	gt24	remote_sequence	0.999882	0.999923	0.811558	0.685161	0.811674	0.579229	0.760120	0.360836
SCF:0004483	G0SFL0	G0SEG2	G0S7X0	CF-C-provisional	gt24	remote_sequence	0.999882	0.999890	0.811558	0.501300	0.811674	0.007905	0.760120	0.644286
SCF:0004484	Q8Y445	Q8Y450	Q8Y458	CF-C-provisional	gt24	remote_sequence	0.999901	0.999897	0.649804	0.692654	0.866545	0.724790	0.101282	0.868089
SCF:0004485	Q8Y445	Q8Y450	O53083	CF-C-provisional	gt24	remote_sequence	0.999901	0.999921	0.649804	0.445607	0.866545	0.802754	0.101282	0.814855
SCF:0004486	Q8Y450	Q8Y445	Q8Y443	CF-C-provisional	gt24	medium	0.999901	0.999914	0.649804	0.800501	0.866545	0.728786	0.101282	0.000006
SCF:0004487	P34232	P04456	P05749	CF-C-provisional	gt24	remote_sequence	0.675896	0.007814	0.585590	0.655862	0.004191	0.004185	0.498470	0.332362
SCF:0004488	P03929	P05630	P13619	CF-C-provisional	gt24	remote_sequence	0.366048	0.998075	0.232959	0.956803	0.978159	0.977925	0.799432	0.664492
SCF:0004489	Q5JIY8	Q5JJG3	Q5JJG5	CF-C-provisional	gt24	medium	0.999952	0.999943	0.638487	0.649257	0.396149	0.395501	0.677229	0.673077
SCF:0004490	P52657	P19387	Q7Z7C8	CF-C-provisional	gt24	remote_sequence	0.999937	0.999930	0.930775	0.967012	0.004178	0.004633	0.770341	0.752780
SCF:0004491	O43172	P62312	P62306	CF-C-provisional	gt24	high	0.999799	0.999812	0.263160	0.215137	0.917659	0.904818	0.760468	0.771718
SCF:0004492	O43172	P62312	P62308	CF-C-provisional	gt24	remote_sequence	0.999799	0.999885	0.263160	0.667990	0.917659	0.716990	0.760468	0.765440
SCF:0004493	Q9Y4Z0	Q9Y4Y9	Q9UK45	CF-C-provisional	gt24	remote_sequence	0.999761	0.999902	0.845506	0.450291	0.853679	0.614991	0.644348	0.652795
SCF:0004494	Q9Y4Z0	Q9Y4Y9	O95777	CF-C-provisional	gt24	remote_sequence	0.999761	0.999822	0.845506	0.174318	0.853679	0.642423	0.644348	0.665955
SCF:0004495	Q12522	P25694	Q03532	CF-C-provisional	gt24	remote_sequence	0.037621	0.997894	0.166629	0.723746	0.042997	0.250406	0.509377	0.471599
SCF:0004496	Q12522	P25694	Q04311	CF-C-provisional	gt24	remote_sequence	0.037621	0.000375	0.166629	0.046438	0.042997	0.004176	0.509377	0.117402
SCF:0004497	Q12522	P25694	P25582	CF-C-provisional	gt24	remote_sequence	0.037621	0.999584	0.166629	0.664174	0.042997	0.415850	0.509377	0.717050
SCF:0004498	P47150	P10662	P32902	CF-C-provisional	gt24	medium	0.000242	0.999905	0.029376	0.903442	0.023858	0.970431	0.558684	0.767125
SCF:0004499	P47150	P10662	Q01163	CF-C-provisional	gt24	remote_sequence	0.000242	0.999932	0.029376	0.939280	0.023858	0.957056	0.558684	0.648140
SCF:0004500	P47150	P10662	P17558	CF-C-provisional	gt24	remote_sequence	0.000242	0.045230	0.029376	0.718540	0.023858	0.004178	0.558684	0.149820
SCF:0004501	G0S6V4	G0SFL0	G0RXZ3	CF-C-provisional	gt24	remote_sequence	0.999809	0.999496	0.652768	0.698718	0.908898	0.060529	0.598849	0.611061
SCF:0004502	G0SFL0	G0S6V4	G0SCE2	CF-C-provisional	gt24	remote_sequence	0.999809	0.999910	0.652768	0.499862	0.908898	0.914727	0.598849	0.451595
SCF:0004503	C0H4L5	O97231	Q8IIB4	CF-C-provisional	gt24	remote_sequence	0.999872	0.999868	0.721587	0.563564	0.005279	0.915842	0.102540	0.798248
SCF:0004504	P27069	Q6CWU3	Q875N2	CF-C-provisional	gt24	remote_sequence	0.999946	0.999946	0.576033	0.734461	0.649173	0.846807	0.827038	0.637961
SCF:0004505	P27069	Q6CWU3	Q6CX80	CF-C-provisional	gt24	remote_sequence	0.999946	0.999950	0.576033	0.741497	0.649173	0.871265	0.827038	0.206476
SCF:0004506	Q6CWU3	P27069	Q6CW78	CF-C-provisional	gt24	remote_sequence	0.999946	0.999925	0.576033	0.854867	0.649173	0.042571	0.827038	0.805388
SCF:0004507	P25382	P26784	P0C0W9	CF-C-provisional	gt24	medium	0.025458	0.998914	0.097316	0.275873	0.004218	0.006720	0.453796	0.235400
SCF:0004508	P26784	P25382	P14126	CF-C-provisional	gt24	remote_sequence	0.025458	0.999930	0.097316	0.658397	0.004218	0.629166	0.453796	0.846363
SCF:0004509	S5U3X7	S5TMP9	S5TF58	CF-C-provisional	gt24	medium	0.999824	0.999240	0.970339	0.967818	0.004180	0.004273	0.487882	0.286417
SCF:0004510	S5U3X7	S5TMP9	S5U4R9	CF-C-provisional	gt24	remote_sequence	0.999824	0.998284	0.970339	0.965706	0.004180	0.004208	0.487882	0.066057
SCF:0004511	Q4G3B8	A0A7S3WIW7	A0A0D3JRC1	CF-C-provisional	gt24	medium	0.986358	0.972671	0.317613	0.556464	0.004195	0.004331	0.455152	0.142364
SCF:0004512	Q4G3B8	A0A7S3WIW7	R1FED1	CF-C-provisional	gt24	medium	0.986358	0.045313	0.317613	0.152720	0.004195	0.004177	0.455152	0.088261
SCF:0004513	Q4G3B8	A0A7S3WIW7	Q4G3B9	CF-C-provisional	gt24	remote_sequence	0.986358	0.958175	0.317613	0.725293	0.004195	0.004254	0.455152	0.002973
SCF:0004514	Q2KIB5	Q2TA24	P23956	CF-C-provisional	gt24	medium	0.999869	0.999738	0.398686	0.666170	0.004207	0.004183	0.593149	0.599267
SCF:0004515	A0A8D2CGH8	O79882	F1SGC6	CF-C-provisional	gt24	medium	0.999574	0.999841	0.931298	0.632201	0.013484	0.009625	0.660922	0.680360
SCF:0004516	P60438	P60785	P0AG67	CF-C-provisional	gt24	remote_sequence	0.996067	0.999175	0.160600	0.424441	0.201245	0.031329	0.791768	0.813709
SCF:0004517	P60438	P60785	P0AFF6	CF-C-provisional	gt24	remote_sequence	0.996067	0.999670	0.160600	0.591749	0.201245	0.255524	0.791768	0.849483
SCF:0004518	P60785	P60438	P0AG55	CF-C-provisional	gt24	remote_sequence	0.996067	0.999823	0.160600	0.282814	0.201245	0.383686	0.791768	0.753994
SCF:0004519	Q9RXJ0	Q9RSW6	Q9RSL2	CF-C-provisional	gt24	remote_sequence	0.999932	0.999927	0.878562	0.774658	0.419655	0.729826	0.496874	0.834214
SCF:0004520	Q2FEQ3	Q2FEQ5	Q2FJ95	CF-C-provisional	gt24	remote_sequence	0.999940	0.999947	0.512024	0.547573	0.043983	0.811566	0.842240	0.791062
SCF:0004521	Q2FEQ5	Q2FEQ3	Q2FJ95	CF-C-provisional	gt24	medium	0.999940	0.999914	0.512024	0.470477	0.043983	0.803948	0.842240	0.810885
SCF:0004522	Q2FEQ5	Q2FEQ3	Q2FEP9	CF-C-provisional	gt24	remote_sequence	0.999940	0.999931	0.512024	0.664072	0.043983	0.825692	0.842240	0.812227
SCF:0004523	Q2FEQ5	Q2FEQ3	Q2FEQ0	CF-C-provisional	gt24	remote_sequence	0.999940	0.999899	0.512024	0.442297	0.043983	0.736102	0.842240	0.000137
SCF:0004524	Q22AX5	Q23TC8	Q00454	CF-C-provisional	gt24	medium	0.999941	0.999914	0.668130	0.445115	0.883580	0.900641	0.860084	0.896967
SCF:0004525	Q22AX5	Q23TC8	P0DJ51	CF-C-provisional	gt24	remote_sequence	0.999941	0.999943	0.668130	0.733847	0.883580	0.914333	0.860084	0.794712
SCF:0004526	Q22AX5	Q23TC8	P0DJ23	CF-C-provisional	gt24	remote_sequence	0.999941	0.999882	0.668130	0.610620	0.883580	0.903468	0.860084	0.718180
SCF:0004527	Q23TC8	Q22AX5	P0DJ56	CF-C-provisional	gt24	remote_sequence	0.999941	0.999939	0.668130	0.752314	0.883580	0.863045	0.860084	0.440306
SCF:0004528	Q5JE20	Q5JJG8	Q5JIV0	CF-C-provisional	gt24	remote_sequence	0.999937	0.999936	0.445741	0.733649	0.859925	0.090007	0.789049	0.773261
SCF:0004529	Q8VCD5	Q8VCS6	Q920D3	CF-C-provisional	gt24	remote_sequence	0.999936	0.999941	0.842756	0.956156	0.004176	0.004177	0.567317	0.750087
SCF:0004530	P52505	P03898	P03902	CF-C-provisional	gt24	medium	0.999911	0.999917	0.983085	0.884720	0.977084	0.978543	0.622108	0.570775
SCF:0004531	Q2FER6	Q2FEQ3	Q2FEP4	CF-C-provisional	gt24	medium	0.999934	0.999932	0.646894	0.909671	0.446595	0.792291	0.717420	0.000003
SCF:0004532	Q2FER6	Q2FEQ3	Q2FJ95	CF-C-provisional	gt24	medium	0.999934	0.999912	0.646894	0.736425	0.446595	0.746318	0.717420	0.801254
SCF:0004533	Q2FER6	Q2FEQ3	Q2FG58	CF-C-provisional	gt24	remote_sequence	0.999934	0.999925	0.646894	0.897528	0.446595	0.310656	0.717420	0.544602
SCF:0004534	Q2FW21	Q2FW38	Q2FW33	CF-C-provisional	gt24	remote_sequence	0.999892	0.999925	0.406687	0.784802	0.475515	0.828789	0.854288	0.380022
SCF:0004535	Q2FW21	Q2FW38	Q2FW30	CF-C-provisional	gt24	remote_sequence	0.999892	0.999939	0.406687	0.734202	0.475515	0.842593	0.854288	0.104879
SCF:0004536	Q2FW21	Q2FW38	Q5HID0	CF-C-provisional	gt24	remote_sequence	0.999892	0.999932	0.406687	0.685746	0.475515	0.488332	0.854288	0.851020
SCF:0004537	Q2FW38	Q2FW21	P0A0F8	CF-C-provisional	gt24	medium	0.999892	0.999887	0.406687	0.739459	0.475515	0.724884	0.854288	0.821981
SCF:0004538	Q2FW38	Q2FW21	Q2FW18	CF-C-provisional	gt24	remote_sequence	0.999892	0.999909	0.406687	0.595758	0.475515	0.499485	0.854288	0.830614
SCF:0004539	Q9UNZ5	O00488	P42766	CF-C-provisional	gt24	medium	0.999867	0.999773	0.821079	0.707109	0.004182	0.004192	0.005068	0.011574
SCF:0004540	Q921D4	Q9CQI9	Q62276	CF-C-provisional	gt24	remote_sequence	0.999937	0.999929	0.931661	0.936378	0.004179	0.004176	0.817700	0.479368
SCF:0004541	Q921D4	Q9CQI9	Q9DB91	CF-C-provisional	gt24	remote_sequence	0.999937	0.999930	0.931661	0.929305	0.004179	0.004193	0.817700	0.775516
SCF:0004542	Q9CZ82	Q9CZB6	Q9D7W5	CF-C-provisional	gt24	remote_sequence	0.999944	0.999942	0.986605	0.987151	0.004176	0.004174	0.651924	0.552303
SCF:0004543	Q9CZ82	Q9CZB6	Q62276	CF-C-provisional	gt24	remote_sequence	0.999944	0.999946	0.986605	0.994876	0.004176	0.004176	0.651924	0.217183
SCF:0004544	Q5I7K7	W5ECL2	A0A3B6NJZ9	CF-C-provisional	gt24	remote_sequence	0.999843	0.999893	0.712092	0.807673	0.871897	0.831105	0.000008	0.808805
SCF:0004545	P0CX55	O14467	Q01855	CF-C-provisional	gt24	medium	0.999939	0.999860	0.639761	0.528138	0.004379	0.925635	0.663179	0.515458
SCF:0004546	P0CX55	O14467	P05740	CF-C-provisional	gt24	remote_sequence	0.999939	0.999898	0.639761	0.423452	0.004379	0.925726	0.663179	0.517220
SCF:0004547	P0CX55	O14467	P0CX51	CF-C-provisional	gt24	remote_sequence	0.999939	0.999923	0.639761	0.240149	0.004379	0.946246	0.663179	0.000267
SCF:0004548	P0CX23	Q12532	P53145	CF-C-provisional	gt24	remote_sequence	0.156198	0.999157	0.231778	0.494889	0.006546	0.969684	0.436066	0.742477
SCF:0004549	P0CX23	Q12532	Q04311	CF-C-provisional	gt24	remote_sequence	0.156198	0.237216	0.231778	0.367795	0.006546	0.004176	0.436066	0.151177
SCF:0004550	P15819	Q54697	Q55354	CF-C-provisional	gt24	remote_sequence	0.962370	0.991759	0.638813	0.564107	0.007689	0.004208	0.517277	0.481771
SCF:0004551	P15819	Q54697	P74787	CF-C-provisional	gt24	remote_sequence	0.962370	0.991024	0.638813	0.890850	0.007689	0.004256	0.517277	0.388777
SCF:0004552	Q54697	P15819	P09191	CF-C-provisional	gt24	medium	0.962370	0.004924	0.638813	0.040590	0.007689	0.005137	0.517277	0.521820
SCF:0004553	Q6CGB4	Q9B6D3	Q9B6D6	CF-C-provisional	gt24	medium	0.999918	0.999940	0.964195	0.967747	0.005635	0.004224	0.081685	0.256760
SCF:0004554	Q6CGB4	Q9B6D3	Q9B6C8	CF-C-provisional	gt24	remote_sequence	0.999918	0.999881	0.964195	0.954121	0.005635	0.004189	0.081685	0.028445
SCF:0004555	P18933	P18932	P03896	CF-C-provisional	gt24	remote_sequence	0.999701	0.999437	0.984905	0.953506	0.982207	0.991028	0.596474	0.625885
SCF:0004556	W5I1R7	W5FPA7	W5AUH7	CF-C-provisional	gt24	remote_sequence	0.999942	0.999951	0.784710	0.677492	0.897302	0.727383	0.841780	0.814341
SCF:0004557	A0A1B4XKU1	A0A1B4XKU3	A0A1B4XKR3	CF-C-provisional	gt24	remote_sequence	0.999934	0.999920	0.741564	0.771026	0.428077	0.296591	0.008867	0.339914
SCF:0004558	A0A1B4XKU1	A0A1B4XKU3	A0A1B4XMC1	CF-C-provisional	gt24	remote_sequence	0.999934	0.999910	0.741564	0.624537	0.428077	0.432817	0.008867	0.000014
SCF:0004559	A0A1B4XKU3	A0A1B4XKU1	A0A1B4XKS7	CF-C-provisional	gt24	remote_sequence	0.999934	0.999893	0.741564	0.848250	0.428077	0.657292	0.008867	0.710003
SCF:0004560	A4HV47	A4HZI9	A4I357	CF-C-provisional	gt24	medium	0.999859	0.999776	0.941973	0.925919	0.844620	0.903901	0.738023	0.734580
SCF:0004561	A4HV47	A4HZI9	A4HN55	CF-C-provisional	gt24	medium	0.999859	0.999851	0.941973	0.899529	0.844620	0.856638	0.738023	0.776893
SCF:0004562	A4HV47	A4HZI9	A4IBS2	CF-C-provisional	gt24	medium	0.999859	0.999858	0.941973	0.900944	0.844620	0.874749	0.738023	0.773068
SCF:0004563	A4HZI9	A4HV47	A4IDD6	CF-C-provisional	gt24	medium	0.999859	0.999896	0.941973	0.979726	0.844620	0.555212	0.738023	0.765185
SCF:0004564	A4HZI9	A4HV47	A4HSQ5	CF-C-provisional	gt24	medium	0.999859	0.999904	0.941973	0.990233	0.844620	0.703955	0.738023	0.795056
SCF:0004565	A4HZI9	A4HV47	A4IDD0	CF-C-provisional	gt24	medium	0.999859	0.999908	0.941973	0.919719	0.844620	0.747564	0.738023	0.733627
SCF:0004566	G0S4M2	G0S832	G0SFD6	CF-C-provisional	gt24	remote_sequence	0.009658	0.005692	0.052863	0.078125	0.004878	0.004271	0.240425	0.504678
SCF:0004567	G0S832	G0S4M2	G0S7X0	CF-C-provisional	gt24	remote_sequence	0.009658	0.995653	0.052863	0.631339	0.004878	0.004729	0.240425	0.725167
SCF:0004568	A0A287BDC0	F1SIS9	A0A287AZF9	CF-C-provisional	gt24	medium	0.999930	0.999921	0.876187	0.942982	0.916254	0.761328	0.852375	0.752360
SCF:0004569	F1SIS9	A0A287BDC0	A0A4X1VVS8	CF-C-provisional	gt24	remote_sequence	0.999930	0.999239	0.876187	0.798613	0.916254	0.979213	0.852375	0.830346
SCF:0004570	F1SIS9	A0A287BDC0	F1RRC9	CF-C-provisional	gt24	remote_sequence	0.999930	0.001416	0.876187	0.092196	0.916254	0.004187	0.852375	0.117671
SCF:0004571	P0DJ23	P0DJ16	P0DJ60	CF-C-provisional	gt24	remote_sequence	0.999797	0.999926	0.381411	0.658083	0.913590	0.857629	0.784799	0.749956
SCF:0004572	P33442	P38333	Q12499	CF-C-provisional	gt24	remote_sequence	0.999863	0.999849	0.773489	0.519210	0.007219	0.004858	0.691559	0.654906
SCF:0004573	P33442	P38333	P47083	CF-C-provisional	gt24	remote_sequence	0.999863	0.999838	0.773489	0.716691	0.007219	0.005537	0.691559	0.553756
SCF:0004574	P33442	P38333	Q12460	CF-C-provisional	gt24	remote_sequence	0.999863	0.999808	0.773489	0.331158	0.007219	0.004177	0.691559	0.644083
SCF:0004575	O51638	O51405	O51347	CF-C-provisional	gt24	remote_sequence	0.997933	0.999948	0.744707	0.804223	0.004190	0.310590	0.059999	0.000006
SCF:0004576	Q9BI06	C4LVH6	C4M8R8	CF-C-provisional	gt24	remote_sequence	0.999581	0.999716	0.610635	0.827462	0.913251	0.720861	0.799116	0.842966
SCF:0004577	D3Z338	C6KI89	A2RTF1	CF-C-provisional	gt24	remote_sequence	0.000285	0.000101	0.427645	0.169054	0.004181	0.004175	0.172284	0.077155
SCF:0004578	A0A640KQX8	A0A640KZP5	A0A640KBV2	CF-C-provisional	gt24	medium	0.999846	0.999551	0.953301	0.934218	0.792547	0.937093	0.775155	0.726816
SCF:0004579	A0A640KQX8	A0A640KZP5	A0A640KGL4	CF-C-provisional	gt24	medium	0.999846	0.999870	0.953301	0.981173	0.792547	0.919649	0.775155	0.715080
SCF:0004580	A0A640KQX8	A0A640KZP5	A0A640KUX2	CF-C-provisional	gt24	remote_sequence	0.999846	0.999850	0.953301	0.960518	0.792547	0.975329	0.775155	0.748215
SCF:0004581	A0A640KZP5	A0A640KQX8	A0A640KBR2	CF-C-provisional	gt24	remote_sequence	0.999846	0.999862	0.953301	0.950520	0.792547	0.872507	0.775155	0.778166
SCF:0004582	A0A640KZP5	A0A640KQX8	A0A640KUX2	CF-C-provisional	gt24	remote_sequence	0.999846	0.999899	0.953301	0.926879	0.792547	0.944335	0.775155	0.766250
SCF:0004583	P62128	P82129	P09597	CF-C-provisional	gt24	remote_sequence	0.999941	0.999873	0.587068	0.590935	0.474335	0.612768	0.754045	0.800096
SCF:0004584	P30657	Q04062	Q08723	CF-C-provisional	gt24	remote_sequence	0.999888	0.998045	0.928283	0.761954	0.004180	0.925917	0.591186	0.834839
SCF:0004585	Q04062	P30657	P21242	CF-C-provisional	gt24	medium	0.999888	0.999832	0.928283	0.613663	0.004180	0.004181	0.591186	0.424459
